frame,gridx,gridy,hand_value
330,6,1,1.803653178181198e-17
330,6,2,1.3975142503883646e-09
330,6,3,8.083918296973899e-05
330,6,4,0.0012381655122764722
330,6,5,9.306758051982163e-05
330,6,6,2.2667544431263413e-09
330,7,1,9.804643234245863e-28
330,7,2,2.221537602666381e-18
330,7,3,1.3057334553466522e-13
330,7,4,1.3490811536201586e-12
330,7,5,4.2584179323359196e-14
330,7,6,2.6555959172807433e-19
330,8,1,3.4215945460219294e-45
330,8,2,8.763116694784664e-36
330,8,3,5.067615609922497e-31
330,8,4,4.7431001149790086e-30
330,8,5,1.1542531717097643e-31
330,8,6,2.556719716808856e-37
390,1,1,1.4419601086286474e-33
390,1,2,2.991351008297785e-26
390,1,3,2.396706750424651e-23
390,1,4,2.464767099748029e-23
390,1,5,4.2069471704674526e-26
390,1,6,3.876630781613209e-33
390,2,1,1.948294267992825e-19
390,2,2,3.627238976336345e-12
390,2,3,5.180901818900301e-09
390,2,4,9.242471575383046e-09
390,2,5,2.7091036901876596e-11
390,2,6,3.8326422025544105e-18
390,3,1,1.1875843312964745e-13
390,3,2,3.1883158633128716e-06
390,3,3,0.011020007124821629
390,3,4,0.029575039748995474
390,3,5,0.00019280466380498868
390,3,6,1.2876203462932105e-10
390,4,1,2.2684443035023752e-13
390,4,2,8.453181376687126e-06
390,4,3,0.056838238452198014
390,4,4,0.29577977328443245
390,4,5,0.005306827055507025
390,4,6,8.302386903238476e-09
390,5,1,1.257364107197631e-13
390,5,2,3.1684794200773452e-06
390,5,3,0.0026832773116206763
390,5,4,0.007467559599241411
390,5,5,0.0001768349837209449
390,5,6,3.6930132971395385e-10
390,6,1,8.875560601814036e-17
390,6,2,2.336429662018321e-09
390,6,3,2.4329064095659894e-06
390,6,4,3.895796807414608e-06
390,6,5,1.694050191812953e-08
390,6,6,4.482464558878414e-15
390,7,1,8.414120367541949e-28
390,7,2,4.5626746343328024e-20
390,7,3,3.7676542264173843e-16
390,7,4,1.496782770767964e-15
390,7,5,1.1455476568225018e-17
390,7,6,3.702947723151638e-24
390,8,1,4.604076759517408e-47
390,8,2,3.477261863116287e-38
390,8,3,7.991119272056748e-34
390,8,4,3.781099535304966e-33
390,8,5,3.2537712391977414e-35
390,8,6,1.1153177469548921e-41
450,1,1,1.2805706610378528e-29
450,1,2,8.72839848074092e-23
450,1,3,2.7874699905837504e-20
450,1,4,1.386138610479613e-20
450,1,5,3.9061440455638986e-24
450,1,6,3.45529378583697e-32
450,2,1,5.92233752954459e-16
450,2,2,2.347737402619788e-09
450,2,3,6.499607255710624e-07
450,2,4,3.18312015725458e-07
450,2,5,9.797801950910055e-11
450,2,6,1.1796105888360285e-18
450,3,1,4.4881758174179285e-10
450,3,2,0.0005724944877599764
450,3,3,0.0963170579636582
450,3,4,0.04761617147593811
450,3,5,5.122125538020297e-05
450,3,6,8.97280113050838e-12
450,4,1,1.2655960010921071e-09
450,4,2,0.0010485767761443884
450,4,3,0.1403920098608233
450,4,4,0.12248336911354668
450,4,5,0.0004693134444106008
450,4,6,1.1124106262225764e-10
450,5,1,2.07876033534017e-13
450,5,2,9.285388949920988e-08
450,5,3,2.5797140085902226e-05
450,5,4,8.391122093239654e-05
450,5,5,5.552901564564059e-07
450,5,6,1.5067075702938938e-13
450,6,1,1.9849763588544798e-24
450,6,2,7.939494989329677e-19
450,6,3,3.838403159204323e-16
450,6,4,1.5562217634929479e-15
450,6,5,1.190899042508628e-17
450,6,6,3.61197581298043e-24
450,7,1,1.2517137515310856e-43
450,7,2,5.230511202185161e-38
450,7,3,1.6856375493866902e-35
450,7,4,7.095430675725965e-35
450,7,5,5.8403977596274124e-37
450,7,6,1.8800912543405826e-43
450,8,1,1.6555169424799934e-71
450,8,2,7.178419613429336e-66
450,8,3,1.3082445830309144e-63
450,8,4,5.24355258101673e-63
450,8,5,4.454110707692133e-65
450,8,6,1.473716448632195e-71
510,1,1,1.363230435143219e-33
510,1,2,8.364887267004138e-28
510,1,3,3.073436787103281e-26
510,1,4,2.619523101044636e-27
510,1,5,2.4126808478868344e-32
510,1,6,3.6048736938046324e-42
510,2,1,1.3124416822207416e-18
510,2,2,6.550330889140774e-13
510,2,3,2.1489354622385227e-11
510,2,4,1.674764389575255e-12
510,2,5,1.35562244131919e-17
510,2,6,1.7757877489446804e-27
510,3,1,2.4161235101422976e-10
510,3,2,8.262931355842822e-05
510,3,3,0.002398873646343841
510,3,4,0.00018390497621929955
510,3,5,1.7490346117933009e-09
510,3,6,3.2112867126989694e-19
510,4,1,3.040583760984185e-08
510,4,2,0.010398821662751264
510,4,3,0.3472194482311782
510,4,4,0.03269533074811468
510,4,5,4.562837584491506e-07
510,4,6,1.1763946562715857e-16
510,5,1,7.118110150276297e-10
510,5,2,0.00031750018496199485
510,5,3,0.014124258725024805
510,5,4,0.0016402583454719363
510,5,5,2.7942678244503856e-08
510,5,6,7.928298950395846e-18
510,6,1,3.1365139930304015e-18
510,6,2,3.4446783427001057e-12
510,6,3,2.1256862707045385e-10
510,6,4,2.7981175906128297e-11
510,6,5,5.066633372756952e-16
510,6,6,1.4436023307667342e-25
510,7,1,1.7906164974098194e-34
510,7,2,2.3261913674687177e-28
510,7,3,1.4435295407448764e-26
510,7,4,1.8770655860156345e-27
510,7,5,3.2927664441246315e-32
510,7,6,9.04494608140925e-42
510,8,1,2.453579786691903e-59
510,8,2,3.1211594906541763e-53
510,8,3,1.8965521946690703e-51
510,8,4,2.4232297290184137e-52
510,8,5,4.1249794911933185e-57
510,8,6,1.0968709127602023e-66
570,1,1,6.932159043646475e-36
570,1,2,2.689249091341894e-30
570,1,3,7.84162229961791e-29
570,1,4,5.6989872375476055e-30
570,1,5,4.420461506849732e-35
570,1,6,5.771970557289436e-45
570,2,1,1.3998275490681164e-18
570,2,2,5.121062670916807e-13
570,2,3,1.45834139399764e-11
570,2,4,1.053064334690501e-12
570,2,5,8.35693579764559e-18
570,2,6,1.1518179391182314e-27
570,3,1,6.312314291070076e-10
570,3,2,0.00022759207371670265
570,3,3,0.006545258292786993
570,3,4,0.00048560742622512024
570,3,5,4.1965194304641315e-09
570,3,6,6.652675469736969e-19
570,4,1,2.8002624919951623e-08
570,4,2,0.01141776003054458
570,4,3,0.35474988378724087
570,4,4,0.0278897120075674
570,4,5,2.5798740892819227e-07
570,4,6,4.37767215653972e-17
570,5,1,4.0555698770688244e-10
570,5,2,0.00020647152024781416
570,5,3,0.0069731111402134395
570,5,4,0.0005658507676564457
570,5,5,5.1063811778902475e-09
570,5,6,8.045960693287875e-19
570,6,1,1.6883411271359632e-18
570,6,2,1.0464244278750807e-12
570,6,3,3.9558927248389644e-11
570,6,4,3.49486245879401e-12
570,6,5,3.462116187256595e-17
570,6,6,5.579112789469887e-27
570,7,1,4.6612147125864366e-35
570,7,2,3.7509018290915925e-29
570,7,3,1.6855840644865704e-27
570,7,4,1.7064945148207235e-28
570,7,5,2.0369165049658924e-33
570,7,6,3.823300115047588e-43
570,8,1,4.43137414187434e-60
570,8,2,4.0595124393045975e-54
570,8,3,1.9647598554197214e-52
570,8,4,2.0986482625995414e-53
570,8,5,2.6922683372084977e-58
570,8,6,5.377666527104092e-68
630,1,1,1.2269728200311854e-34
630,1,2,3.1441849981639663e-29
630,1,3,6.491680940749748e-28
630,1,4,3.3260406151199213e-29
630,1,5,1.6352234010216266e-34
630,1,6,1.898514222527549e-44
630,2,1,6.725076118388726e-18
630,2,2,1.742821026435194e-12
630,2,3,3.9150821389826064e-11
630,2,4,2.379787919269403e-12
630,2,5,1.8795441546939832e-17
630,2,6,3.6684071747561936e-27
630,3,1,1.2232442632366826e-09
630,3,2,0.00035525964838055966
630,3,3,0.009839110339862856
630,3,4,0.0007768865984662622
630,3,5,8.916248344531042e-09
630,3,6,2.1572726403766275e-18
630,4,1,3.4970952747580884e-08
630,4,2,0.01138153474081525
630,4,3,0.35368195035259126
630,4,4,0.030538208474115702
630,4,5,3.761265458383258e-07
630,4,6,9.320527240590117e-17
630,5,1,1.708992043249228e-10
630,5,2,6.506725196241696e-05
630,5,3,0.0022220889476145984
630,5,4,0.00020101314223852835
630,5,5,2.4882642034893675e-09
630,5,6,6.019977386635605e-19
630,6,1,3.419875431842724e-20
630,6,2,1.675070136812503e-14
630,6,3,6.213261333275038e-13
630,6,4,5.706451225662903e-14
630,6,5,6.633327806872112e-19
630,6,6,1.4244779790739805e-28
630,7,1,2.3947076898438617e-38
630,7,2,1.4849559190033946e-32
630,7,3,5.971844065464037e-31
630,7,4,5.681007704606572e-32
630,7,5,6.562462427201721e-37
630,7,6,1.2966404053019187e-46
630,8,1,4.149285329526922e-65
630,8,2,3.062677335945776e-59
630,8,3,1.3328195833630528e-57
630,8,4,1.3324640532016209e-58
630,8,5,1.607474474215862e-63
630,8,6,3.16475423801951e-73
690,1,1,7.8699741437295e-37
690,1,2,2.241421532708083e-31
690,1,3,4.945503627284305e-30
690,1,4,2.6508536735759584e-31
690,1,5,1.2099289392493924e-36
690,1,6,8.882791224490243e-47
690,2,1,2.3595483751250603e-19
690,2,2,7.476003242225721e-14
690,2,3,1.808648878060699e-12
690,2,4,1.07510561091351e-13
690,2,5,5.943173840959797e-19
690,2,6,5.583657822381384e-29
690,3,1,2.763561506741277e-10
690,3,2,0.00010721076741116758
690,3,3,0.002984662113191058
690,3,4,0.00020242118916824568
690,3,5,1.3638375335668428e-09
690,3,6,1.551988665842345e-19
690,4,1,2.7696512764195494e-08
690,4,2,0.012081897813062042
690,4,3,0.35907299038227186
690,4,4,0.025634474115476785
690,4,5,1.834980777855272e-07
690,4,6,2.173195226456439e-17
690,5,1,5.670587107214044e-10
690,5,2,0.00026486091395972405
690,5,3,0.008121291155762897
690,5,4,0.0005915172702048943
690,5,5,4.293692841034439e-09
690,5,6,5.059538523585457e-19
690,6,1,1.0980700940768974e-18
690,6,2,5.309861334841025e-13
690,6,3,1.6411739501159798e-11
690,6,4,1.192918592277842e-12
690,6,5,8.449375984152541e-18
690,6,6,9.43928261362519e-28
690,7,1,5.4217279178660194e-36
690,7,2,2.6199863540611045e-30
690,7,3,8.040842734663488e-29
690,7,4,5.780176302986336e-30
690,7,5,3.972612961629489e-35
690,7,6,4.2121242035640777e-45
690,8,1,3.9883908576674565e-62
690,8,2,1.9169444925265835e-56
690,8,3,5.843411764148603e-55
690,8,4,4.164286945246052e-56
690,8,5,2.802091432479637e-61
690,8,6,2.8648381512129134e-71
750,1,1,6.749274861196132e-35
750,1,2,1.3593934324744582e-29
750,1,3,2.3263869615546538e-28
750,1,4,9.486367506948514e-30
750,1,5,2.7709246969155234e-35
750,1,6,1.202909550484097e-45
750,2,1,8.519740636873885e-18
750,2,2,1.7101429353682426e-12
750,2,3,2.926712326812947e-11
750,2,4,1.1970132309481415e-12
750,2,5,3.5595540057892884e-18
750,2,6,1.6412041677307995e-28
750,3,1,2.3166976740005844e-09
750,3,2,0.0004638459348860705
750,3,3,0.007989817777886862
750,3,4,0.00033286449722620426
750,3,5,1.0726878417706294e-09
750,3,6,6.159859765543435e-20
750,4,1,1.0299912975830701e-07
750,4,2,0.020532352358537967
750,4,3,0.35576161646177157
750,4,4,0.015068438010220326
750,4,5,5.166049830751804e-08
750,4,6,3.3673819099570903e-18
750,5,1,2.30644958733531e-09
750,5,2,0.000465327494656667
750,5,3,0.00810447667985579
750,5,4,0.0003426426644235604
750,5,5,1.1274114937426622e-09
750,5,6,6.474017376352779e-20
750,6,1,1.0077645464199877e-17
750,6,2,2.1272259110308776e-12
750,6,3,3.790589939205374e-11
750,6,4,1.6236847496184467e-12
750,6,5,5.188722162274156e-18
750,6,6,2.540027609798457e-28
750,7,1,1.080812159718099e-34
750,7,2,2.3736008107748848e-29
750,7,3,4.326066416632786e-28
750,7,4,1.88945232315666e-29
750,7,5,6.133791495666022e-35
750,7,6,2.9574275374308327e-45
750,8,1,1.7931709625132454e-60
750,8,2,4.048340883332652e-55
750,8,3,7.492512983149568e-54
750,8,4,3.316431456718908e-55
750,8,5,1.0913594950745583e-60
750,8,6,5.2820552335711664e-71
810,1,1,4.221189888253453e-35
810,1,2,8.665467659840537e-30
810,1,3,1.5010313132059157e-28
810,1,4,6.208241529369736e-30
810,1,5,1.8724786122931686e-35
810,1,6,8.697868969003776e-46
810,2,1,6.7231161817944e-18
810,2,2,1.3889370394462498e-12
810,2,3,2.4349992654953176e-11
810,2,4,1.0297880708422925e-12
810,2,5,3.3277959001847396e-18
810,2,6,1.7836310456940886e-28
810,3,1,2.285834458508617e-09
810,3,2,0.0004943224394017539
810,3,3,0.009154936352444508
810,3,4,0.0004204703395327722
810,3,5,1.6518464226224258e-09
810,3,6,1.1742046416141422e-19
810,4,1,7.564634200915263e-08
810,4,2,0.01786718511989923
810,4,3,0.3588924889422396
810,4,4,0.018167822761992938
810,4,5,8.404809996574002e-08
810,4,6,6.956139507410463e-18
810,5,1,6.040220848410791e-10
810,5,2,0.00016693814602589737
810,5,3,0.0036942156267906873
810,5,4,0.00020299842051437226
810,5,5,1.016853731831012e-09
810,5,6,8.664965370993074e-20
810,6,1,1.0244075627557438e-18
810,6,2,3.047116274147037e-13
810,6,3,6.880131145954097e-12
810,6,4,3.7680488330968246e-13
810,6,5,1.7779422029036525e-18
810,6,6,1.3396991073624543e-28
810,7,1,6.106098752682078e-36
810,7,2,1.904437196139692e-30
810,7,3,4.4400197539202905e-29
810,7,4,2.502696968570994e-30
810,7,5,1.2180478015653638e-35
810,7,6,9.199257963897846e-46
810,8,1,5.726150973261333e-62
810,8,2,1.9106315359811586e-56
810,8,3,4.66934696840893e-55
810,8,4,2.750619085577536e-56
810,8,5,1.4200194379869234e-61
810,8,6,1.1198984244628248e-71
870,1,1,1.608678481748754e-35
870,1,2,3.217594323482659e-30
870,1,3,5.442700924986126e-29
870,1,4,2.1791070918803947e-30
870,1,5,6.099745400998131e-36
870,1,6,2.4962202844435466e-46
870,2,1,1.7739045952123358e-18
870,2,2,3.456465641323303e-13
870,2,3,5.826427269928027e-12
870,2,4,2.3726606419170073e-13
870,2,5,7.871340492176215e-19
870,2,6,7.100298911659244e-29
870,3,1,1.0670670397155373e-09
870,3,2,0.00020614306235490783
870,3,3,0.0038924022608348313
870,3,4,0.0002235172232116301
870,3,5,2.3502773759214534e-09
870,3,6,6.62628344090362e-19
870,4,1,5.545777604815615e-08
870,4,2,0.012545142766359608
870,4,3,0.3501628728767006
870,4,4,0.033215300523240725
870,4,5,5.616543407777417e-07
870,4,6,1.7694364346371176e-16
870,5,1,4.748105850309747e-10
870,5,2,0.00016932730313783174
870,5,3,0.007690060186416516
870,5,4,0.000956137820602047
870,5,5,1.838278559496413e-08
870,5,6,5.930764330381389e-18
870,6,1,2.709315388294236e-19
870,6,2,2.6751280373361055e-13
870,6,3,1.719866800534572e-11
870,6,4,2.3791024309302057e-12
870,6,5,4.784067937334041e-17
870,6,6,1.5695846570885397e-26
870,7,1,9.235919156531095e-37
870,7,2,1.2822180003477173e-30
870,7,3,8.683504412230584e-29
870,7,4,1.2214706135072423e-29
870,7,5,2.4958277818845552e-34
870,7,6,8.320713231689421e-44
870,8,1,6.22657136193692e-63
870,8,2,9.110249613970169e-57
870,8,3,6.255539739632719e-55
870,8,4,8.879686263184654e-56
870,8,5,1.8430298989666008e-60
870,8,6,6.258398547313637e-70
930,1,1,3.7201522659619865e-34
930,1,2,6.77168563554355e-29
930,1,3,1.076237885824863e-27
930,1,4,4.028965333003056e-29
930,1,5,1.0150697526561004e-34
930,1,6,3.627141416999298e-45
930,2,1,2.422246216542797e-17
930,2,2,4.427728987214937e-12
930,2,3,7.067424144300604e-11
930,2,4,2.6623659174606435e-12
930,2,5,6.825166654900648e-18
930,2,6,2.591742467166529e-28
930,3,1,3.33083694748383e-09
930,3,2,0.0006208031283808721
930,3,3,0.010347668293131126
930,3,4,0.000436215640005237
930,3,5,1.9488213350337826e-09
930,3,6,2.7667808893883994e-19
930,4,1,6.212550048869779e-08
930,4,2,0.014094756939556696
930,4,3,0.3486513113141148
930,4,4,0.02706774218060783
930,4,5,3.268509237284068e-07
930,4,6,7.530962025167726e-17
930,5,1,2.3258517994483238e-10
930,5,2,0.00014299258159982322
930,5,3,0.00691560543926114
930,5,4,0.0007840416744700142
930,5,5,1.1653651942693782e-08
930,5,6,2.780830149143396e-18
930,6,1,4.180107355791667e-19
930,6,2,4.1348427812023156e-13
930,6,3,2.199125492010914e-11
930,6,4,2.5544958545142797e-12
930,6,5,3.793504696439418e-17
930,6,6,8.929778110469466e-27
930,7,1,2.8451849282958192e-36
930,7,2,2.808480682889272e-30
930,7,3,1.4809500996579304e-28
930,7,4,1.706849413008129e-29
930,7,5,2.500071079904596e-34
930,7,6,5.79359785145016e-44
930,8,1,2.7659915776812382e-62
930,8,2,2.7033184217127887e-56
930,8,3,1.412819685622846e-54
930,8,4,1.6162587767522575e-55
930,8,5,2.3376178658820707e-60
930,8,6,5.339576350765418e-70
990,1,1,1.158439166447881e-34
990,1,2,7.411403595940868e-32
990,1,3,2.719117178491832e-31
990,1,4,1.1607251211626048e-32
990,1,5,4.437002265795932e-38
990,1,6,2.446872190320811e-48
990,2,1,3.041346460602713e-16
990,2,2,1.6648687954012187e-13
990,2,3,1.5273417803979622e-13
990,2,4,2.3360189289684707e-15
990,2,5,8.223701270376631e-21
990,2,6,4.426670778320382e-31
990,3,1,1.5414268184777681e-06
990,3,2,0.000915903697481377
990,3,3,0.000734979056277025
990,3,4,2.6569955162852e-06
990,3,5,5.2181861993001275e-12
990,3,6,2.6745971640058987e-22
990,4,1,0.0002562229763955201
990,4,2,0.19925968544980885
990,4,3,0.18913401129498075
990,4,4,0.000500493524283813
990,4,5,6.833635644900022e-10
990,4,6,3.7341923281729615e-20
990,5,1,8.353722458739198e-06
990,5,2,0.008868946401230588
990,5,3,0.009359114635041136
990,5,4,1.963330072432652e-05
990,5,5,2.1408381715667033e-11
990,5,6,1.2502263366386541e-21
990,6,1,7.240411474146179e-14
990,6,2,1.0494871347297294e-10
990,6,3,1.2694098870625834e-10
990,6,4,2.2189099180963347e-13
990,6,5,7.896648573093406e-20
990,6,6,4.247240849068834e-30
990,7,1,2.330854051334656e-30
990,7,2,4.3972163032692185e-27
990,7,3,6.844221384808346e-27
990,7,4,1.5687586466239143e-29
990,7,5,1.7780215771335104e-36
990,7,6,3.1557391541135953e-47
990,8,1,1.2716972445483892e-55
