"","SubjNum","Movie","Condition","Sec","dataset"
"1591","e152024","6.3.9_C1_trim","fine",54.7571249509929,"second_dataset"
"1592","e152024","6.3.9_C1_trim","fine",107.109144984002,"second_dataset"
"1593","e152024","6.3.9_C1_trim","fine",201.261128265993,"second_dataset"
"1594","e152024","6.3.9_C1_trim","fine",271.229139863004,"second_dataset"
"1595","e152024","6.3.9_C1_trim","fine",314.317178169993,"second_dataset"
"1596","e152024","6.3.9_C1_trim","fine",440.013196140993,"second_dataset"
"1597","e152024","6.3.9_C1_trim","fine",522.845175723007,"second_dataset"
"1598","e152024","6.3.9_C1_trim","fine",637.877197584996,"second_dataset"
"1599","e152024","6.3.9_C1_trim","fine",669.349190225999,"second_dataset"
"1600","e152024","3.1.3_C1_trim","fine",19.3088378129905,"second_dataset"
"1601","e152024","3.1.3_C1_trim","fine",29.8928203349933,"second_dataset"
"1602","e152024","3.1.3_C1_trim","fine",72.1088251149922,"second_dataset"
"1603","e152024","3.1.3_C1_trim","fine",171.596856405988,"second_dataset"
"1604","e152024","3.1.3_C1_trim","fine",343.180855432991,"second_dataset"
"1605","e152024","3.1.3_C1_trim","fine",415.348875773998,"second_dataset"
"1606","e152024","3.1.3_C1_trim","fine",459.940859390001,"second_dataset"
"1607","e152024","3.1.3_C1_trim","fine",584.308894275993,"second_dataset"
"1608","e152024","2.4.1_C1_trim","fine",77.7170002800121,"second_dataset"
"1609","e152024","2.4.1_C1_trim","fine",193.597047803007,"second_dataset"
"1610","e152024","2.4.1_C1_trim","fine",241.429057092013,"second_dataset"
"1611","e152024","2.4.1_C1_trim","fine",286.60505757801,"second_dataset"
"1612","e152024","2.4.1_C1_trim","fine",317.805054915007,"second_dataset"
"1613","e152024","2.4.1_C1_trim","fine",338.717044666002,"second_dataset"
"1614","e152024","2.4.1_C1_trim","fine",366.46103822501,"second_dataset"
"1615","e152024","2.4.1_C1_trim","fine",404.933032113011,"second_dataset"
"1616","e152024","2.4.1_C1_trim","fine",533.117061956,"second_dataset"
"1617","e152024","2.4.1_C1_trim","fine",582.901111399013,"second_dataset"
"1618","e152025","1.2.3_C1_trim","fine",56.981330450013,"second_dataset"
"1619","e152025","1.2.3_C1_trim","fine",80.8053246850031,"second_dataset"
"1620","e152025","1.2.3_C1_trim","fine",151.957358759013,"second_dataset"
"1621","e152025","1.2.3_C1_trim","fine",226.205362886016,"second_dataset"
"1622","e152025","1.2.3_C1_trim","fine",274.861376875022,"second_dataset"
"1623","e152025","1.2.3_C1_trim","fine",286.189384222002,"second_dataset"
"1624","e152025","1.2.3_C1_trim","fine",305.109364192002,"second_dataset"
"1625","e152025","1.2.3_C1_trim","fine",317.253400818008,"second_dataset"
"1626","e152025","1.2.3_C1_trim","fine",333.701374677999,"second_dataset"
"1627","e152025","1.2.3_C1_trim","fine",378.565373185003,"second_dataset"
"1628","e152025","1.2.3_C1_trim","fine",401.373362409999,"second_dataset"
"1629","e152025","1.2.3_C1_trim","fine",426.941356298019,"second_dataset"
"1630","e152025","1.2.3_C1_trim","fine",440.909381721023,"second_dataset"
"1631","e152025","1.2.3_C1_trim","fine",505.54138393802,"second_dataset"
"1632","e152025","1.2.3_C1_trim","fine",576.341437976022,"second_dataset"
"1633","e152025","1.2.3_C1_trim","fine",585.573401626025,"second_dataset"
"1634","e152025","6.3.9_C1_trim","fine",16.4292080909945,"second_dataset"
"1635","e152025","6.3.9_C1_trim","fine",54.5731908629823,"second_dataset"
"1636","e152025","6.3.9_C1_trim","fine",274.317219808989,"second_dataset"
"1637","e152025","6.3.9_C1_trim","fine",279.245215345989,"second_dataset"
"1638","e152025","6.3.9_C1_trim","fine",303.381209657993,"second_dataset"
"1639","e152025","6.3.9_C1_trim","fine",437.445236950007,"second_dataset"
"1640","e152025","6.3.9_C1_trim","fine",526.085249700991,"second_dataset"
"1641","e152025","6.3.9_C1_trim","fine",634.01326396098,"second_dataset"
"1642","e152025","6.3.9_C1_trim","fine",669.213265853003,"second_dataset"
"1643","e152025","3.1.3_C1_trim","fine",20.9036014050071,"second_dataset"
"1644","e152025","3.1.3_C1_trim","fine",68.6236367670062,"second_dataset"
"1645","e152025","3.1.3_C1_trim","fine",170.335615190997,"second_dataset"
"1646","e152025","3.1.3_C1_trim","fine",172.359629368002,"second_dataset"
"1647","e152025","3.1.3_C1_trim","fine",342.591619011015,"second_dataset"
"1648","e152025","3.1.3_C1_trim","fine",394.415617631021,"second_dataset"
"1649","e152025","3.1.3_C1_trim","fine",418.99165667902,"second_dataset"
"1650","e152025","3.1.3_C1_trim","fine",459.159626423003,"second_dataset"
"1651","e152025","3.1.3_C1_trim","fine",572.935668751015,"second_dataset"
"1652","e152025","3.1.3_C1_trim","fine",585.063655559003,"second_dataset"
"1653","e152025","2.4.1_C1_trim","fine",90.5659758590045,"second_dataset"
"1654","e152025","2.4.1_C1_trim","fine",194.16602035801,"second_dataset"
"1655","e152025","2.4.1_C1_trim","fine",222.950001028017,"second_dataset"
"1656","e152025","2.4.1_C1_trim","fine",331.974024509022,"second_dataset"
"1657","e152025","2.4.1_C1_trim","fine",358.942031063023,"second_dataset"
"1658","e152025","2.4.1_C1_trim","fine",400.782025960012,"second_dataset"
"1659","e152025","2.4.1_C1_trim","fine",530.662069569022,"second_dataset"
"1660","e152025","2.4.1_C1_trim","fine",577.758056339022,"second_dataset"
"1661","e152025","2.4.1_C1_trim","fine",633.894044230023,"second_dataset"
"1662","e152025","2.4.1_C1_trim","fine",642.534063363011,"second_dataset"
"1663","e152026","1.2.3_C1_trim","fine",3.78839160499956,"second_dataset"
"1664","e152026","1.2.3_C1_trim","fine",9.14035149499978,"second_dataset"
"1665","e152026","1.2.3_C1_trim","fine",61.4603882709998,"second_dataset"
"1666","e152026","1.2.3_C1_trim","fine",84.5163516020002,"second_dataset"
"1667","e152026","1.2.3_C1_trim","fine",95.3644034259996,"second_dataset"
"1668","e152026","1.2.3_C1_trim","fine",130.980377229,"second_dataset"
"1669","e152026","1.2.3_C1_trim","fine",143.26839831,"second_dataset"
"1670","e152026","1.2.3_C1_trim","fine",152.148380204999,"second_dataset"
"1671","e152026","1.2.3_C1_trim","fine",158.484409244,"second_dataset"
"1672","e152026","1.2.3_C1_trim","fine",228.036395977999,"second_dataset"
"1673","e152026","1.2.3_C1_trim","fine",272.156404326,"second_dataset"
"1674","e152026","1.2.3_C1_trim","fine",279.524431173999,"second_dataset"
"1675","e152026","1.2.3_C1_trim","fine",289.236399844,"second_dataset"
"1676","e152026","1.2.3_C1_trim","fine",308.116388879,"second_dataset"
"1677","e152026","1.2.3_C1_trim","fine",353.772415063999,"second_dataset"
"1678","e152026","1.2.3_C1_trim","fine",378.868437546,"second_dataset"
"1679","e152026","1.2.3_C1_trim","fine",401.644402115,"second_dataset"
"1680","e152026","1.2.3_C1_trim","fine",426.732428596,"second_dataset"
"1681","e152026","1.2.3_C1_trim","fine",441.28442039,"second_dataset"
"1682","e152026","1.2.3_C1_trim","fine",457.588446293999,"second_dataset"
"1683","e152026","1.2.3_C1_trim","fine",507.676450274999,"second_dataset"
"1684","e152026","1.2.3_C1_trim","fine",533.212443832999,"second_dataset"
"1685","e152026","1.2.3_C1_trim","fine",576.820435008,"second_dataset"
"1686","e152026","1.2.3_C1_trim","fine",583.716444334999,"second_dataset"
"1687","e152026","6.3.9_C1_trim","fine",7.12168570700123,"second_dataset"
"1688","e152026","6.3.9_C1_trim","fine",16.2176944950006,"second_dataset"
"1689","e152026","6.3.9_C1_trim","fine",20.1297063400016,"second_dataset"
"1690","e152026","6.3.9_C1_trim","fine",27.513697108001,"second_dataset"
"1691","e152026","6.3.9_C1_trim","fine",57.7617253930002,"second_dataset"
"1692","e152026","6.3.9_C1_trim","fine",68.7697108600005,"second_dataset"
"1693","e152026","6.3.9_C1_trim","fine",203.073709097001,"second_dataset"
"1694","e152026","6.3.9_C1_trim","fine",271.313754014001,"second_dataset"
"1695","e152026","6.3.9_C1_trim","fine",286.417752568001,"second_dataset"
"1696","e152026","6.3.9_C1_trim","fine",321.833726122,"second_dataset"
"1697","e152026","6.3.9_C1_trim","fine",368.337755771001,"second_dataset"
"1698","e152026","6.3.9_C1_trim","fine",441.897765744001,"second_dataset"
"1699","e152026","6.3.9_C1_trim","fine",525.817765586,"second_dataset"
"1700","e152026","6.3.9_C1_trim","fine",543.001775931001,"second_dataset"
"1701","e152026","6.3.9_C1_trim","fine",605.337781305001,"second_dataset"
"1702","e152026","6.3.9_C1_trim","fine",636.905796389001,"second_dataset"
"1703","e152026","6.3.9_C1_trim","fine",668.329801811002,"second_dataset"
"1704","e152026","3.1.3_C1_trim","fine",3.61204293999981,"second_dataset"
"1705","e152026","3.1.3_C1_trim","fine",8.90001949699945,"second_dataset"
"1706","e152026","3.1.3_C1_trim","fine",17.1080497439998,"second_dataset"
"1707","e152026","3.1.3_C1_trim","fine",28.0280270139992,"second_dataset"
"1708","e152026","3.1.3_C1_trim","fine",68.4120094649988,"second_dataset"
"1709","e152026","3.1.3_C1_trim","fine",77.4840160820004,"second_dataset"
"1710","e152026","3.1.3_C1_trim","fine",87.8120544129997,"second_dataset"
"1711","e152026","3.1.3_C1_trim","fine",130.964028183,"second_dataset"
"1712","e152026","3.1.3_C1_trim","fine",154.060095928,"second_dataset"
"1713","e152026","3.1.3_C1_trim","fine",172.740068063,"second_dataset"
"1714","e152026","3.1.3_C1_trim","fine",192.740065926999,"second_dataset"
"1715","e152026","3.1.3_C1_trim","fine",225.836334161,"second_dataset"
"1716","e152026","3.1.3_C1_trim","fine",263.724041889,"second_dataset"
"1717","e152026","3.1.3_C1_trim","fine",326.324062378,"second_dataset"
"1718","e152026","3.1.3_C1_trim","fine",351.500077289,"second_dataset"
"1719","e152026","3.1.3_C1_trim","fine",397.380050825999,"second_dataset"
"1720","e152026","3.1.3_C1_trim","fine",437.116062928,"second_dataset"
"1721","e152026","3.1.3_C1_trim","fine",451.54010054,"second_dataset"
"1722","e152026","3.1.3_C1_trim","fine",480.108118156,"second_dataset"
"1723","e152026","3.1.3_C1_trim","fine",569.020115744999,"second_dataset"
"1724","e152026","3.1.3_C1_trim","fine",579.548093923,"second_dataset"
"1725","e152026","2.4.1_C1_trim","fine",7.50139909200152,"second_dataset"
"1726","e152026","2.4.1_C1_trim","fine",15.7333964720001,"second_dataset"
"1727","e152026","2.4.1_C1_trim","fine",78.6854012750009,"second_dataset"
"1728","e152026","2.4.1_C1_trim","fine",92.1333981600001,"second_dataset"
"1729","e152026","2.4.1_C1_trim","fine",194.693401825001,"second_dataset"
"1730","e152026","2.4.1_C1_trim","fine",219.669416350001,"second_dataset"
"1731","e152026","2.4.1_C1_trim","fine",239.605421012,"second_dataset"
"1732","e152026","2.4.1_C1_trim","fine",282.405429087001,"second_dataset"
"1733","e152026","2.4.1_C1_trim","fine",313.573444740001,"second_dataset"
"1734","e152026","2.4.1_C1_trim","fine",362.013455872,"second_dataset"
"1735","e152026","2.4.1_C1_trim","fine",400.509431311,"second_dataset"
"1736","e152026","2.4.1_C1_trim","fine",530.485448639001,"second_dataset"
"1737","e152026","2.4.1_C1_trim","fine",576.413453916,"second_dataset"
"1738","e152026","2.4.1_C1_trim","fine",625.941480975001,"second_dataset"
"1739","e152026","2.4.1_C1_trim","fine",632.901495798002,"second_dataset"
"1740","e152028","1.2.3_C1_trim","fine",58.6292494869995,"second_dataset"
"1741","e152028","1.2.3_C1_trim","fine",145.197272363999,"second_dataset"
"1742","e152028","1.2.3_C1_trim","fine",273.797291964,"second_dataset"
"1743","e152028","1.2.3_C1_trim","fine",339.597307526999,"second_dataset"
"1744","e152028","1.2.3_C1_trim","fine",441.357328054,"second_dataset"
"1745","e152028","1.2.3_C1_trim","fine",578.533336869,"second_dataset"
"1746","e152028","6.3.9_C1_trim","fine",271.184402819999,"second_dataset"
"1747","e152028","6.3.9_C1_trim","fine",284.824463971001,"second_dataset"
"1748","e152028","6.3.9_C1_trim","fine",420.864445474001,"second_dataset"
"1749","e152028","6.3.9_C1_trim","fine",444.848427788,"second_dataset"
"1750","e152028","6.3.9_C1_trim","fine",562.800478364001,"second_dataset"
"1751","e152028","6.3.9_C1_trim","fine",637.456455861,"second_dataset"
"1752","e152028","3.1.3_C1_trim","fine",68.953838468,"second_dataset"
"1753","e152028","3.1.3_C1_trim","fine",168.849826788,"second_dataset"
"1754","e152028","3.1.3_C1_trim","fine",261.321848071,"second_dataset"
"1755","e152028","3.1.3_C1_trim","fine",350.361864812001,"second_dataset"
"1756","e152028","3.1.3_C1_trim","fine",415.697859466,"second_dataset"
"1757","e152028","3.1.3_C1_trim","fine",476.169901132,"second_dataset"
"1758","e152028","3.1.3_C1_trim","fine",566.857888937,"second_dataset"
"1759","e152028","2.4.1_C1_trim","fine",196.386610072999,"second_dataset"
"1760","e152028","2.4.1_C1_trim","fine",285.210591342,"second_dataset"
"1761","e152028","2.4.1_C1_trim","fine",361.106577884,"second_dataset"
"1762","e152028","2.4.1_C1_trim","fine",531.826602117999,"second_dataset"
"1763","e152028","2.4.1_C1_trim","fine",591.786619914999,"second_dataset"
"1764","e152028","2.4.1_C1_trim","fine",639.586636218,"second_dataset"
"1765","e152030","1.2.3_C1_trim","fine",9.10309389000031,"second_dataset"
"1766","e152030","1.2.3_C1_trim","fine",81.0070973299999,"second_dataset"
"1767","e152030","1.2.3_C1_trim","fine",168.031148373,"second_dataset"
"1768","e152030","1.2.3_C1_trim","fine",270.359106543,"second_dataset"
"1769","e152030","1.2.3_C1_trim","fine",368.59912963,"second_dataset"
"1770","e152030","1.2.3_C1_trim","fine",433.423161433,"second_dataset"
"1771","e152030","1.2.3_C1_trim","fine",516.503160464,"second_dataset"
"1772","e152030","6.3.9_C1_trim","fine",15.0672513150002,"second_dataset"
"1773","e152030","6.3.9_C1_trim","fine",66.603289619,"second_dataset"
"1774","e152030","6.3.9_C1_trim","fine",190.0832995,"second_dataset"
"1775","e152030","6.3.9_C1_trim","fine",237.851258609,"second_dataset"
"1776","e152030","6.3.9_C1_trim","fine",283.819311104,"second_dataset"
"1777","e152030","6.3.9_C1_trim","fine",325.395312555001,"second_dataset"
"1778","e152030","6.3.9_C1_trim","fine",362.483299265,"second_dataset"
"1779","e152030","6.3.9_C1_trim","fine",421.635363834001,"second_dataset"
"1780","e152030","6.3.9_C1_trim","fine",540.675347924001,"second_dataset"
"1781","e152030","6.3.9_C1_trim","fine",664.635328146001,"second_dataset"
"1782","e152030","3.1.3_C1_trim","fine",0.0384111949997532,"second_dataset"
"1783","e152030","3.1.3_C1_trim","fine",31.7744320820002,"second_dataset"
"1784","e152030","3.1.3_C1_trim","fine",73.2624235519997,"second_dataset"
"1785","e152030","3.1.3_C1_trim","fine",131.374453208,"second_dataset"
"1786","e152030","3.1.3_C1_trim","fine",164.934442231,"second_dataset"
"1787","e152030","3.1.3_C1_trim","fine",280.10246965,"second_dataset"
"1788","e152030","3.1.3_C1_trim","fine",332.462477278,"second_dataset"
"1789","e152030","3.1.3_C1_trim","fine",364.558472296,"second_dataset"
"1790","e152030","3.1.3_C1_trim","fine",432.878457589,"second_dataset"
"1791","e152030","3.1.3_C1_trim","fine",461.894470985,"second_dataset"
"1792","e152030","3.1.3_C1_trim","fine",530.18248498,"second_dataset"
"1793","e152030","3.1.3_C1_trim","fine",573.790515946,"second_dataset"
"1794","e152030","2.4.1_C1_trim","fine",8.74817538400021,"second_dataset"
"1795","e152030","2.4.1_C1_trim","fine",81.2442029829999,"second_dataset"
"1796","e152030","2.4.1_C1_trim","fine",200.964184896,"second_dataset"
"1797","e152030","2.4.1_C1_trim","fine",242.212248009,"second_dataset"
"1798","e152030","2.4.1_C1_trim","fine",318.852264789,"second_dataset"
"1799","e152030","2.4.1_C1_trim","fine",335.78824986,"second_dataset"
"1800","e152030","2.4.1_C1_trim","fine",370.788227581001,"second_dataset"
"1801","e152030","2.4.1_C1_trim","fine",422.956268609,"second_dataset"
"1802","e152030","2.4.1_C1_trim","fine",541.972259525,"second_dataset"
"1803","e152030","2.4.1_C1_trim","fine",587.012263546,"second_dataset"
"1804","e152031","1.2.3_C1_trim","fine",80.8455326599997,"second_dataset"
"1805","e152031","1.2.3_C1_trim","fine",152.741550401,"second_dataset"
"1806","e152031","1.2.3_C1_trim","fine",225.549537985,"second_dataset"
"1807","e152031","1.2.3_C1_trim","fine",270.101556957,"second_dataset"
"1808","e152031","1.2.3_C1_trim","fine",338.093540663,"second_dataset"
"1809","e152031","1.2.3_C1_trim","fine",434.821565646,"second_dataset"
"1810","e152031","1.2.3_C1_trim","fine",580.533596026,"second_dataset"
"1811","e152031","6.3.9_C1_trim","fine",286.549619836001,"second_dataset"
"1812","e152031","6.3.9_C1_trim","fine",423.957727756,"second_dataset"
"1813","e152031","6.3.9_C1_trim","fine",526.285626038,"second_dataset"
"1814","e152031","6.3.9_C1_trim","fine",629.053658871,"second_dataset"
"1815","e152031","6.3.9_C1_trim","fine",671.909680124,"second_dataset"
"1816","e152031","3.1.3_C1_trim","fine",168.620634444001,"second_dataset"
"1817","e152031","3.1.3_C1_trim","fine",336.404638716001,"second_dataset"
"1818","e152031","3.1.3_C1_trim","fine",415.30067095,"second_dataset"
"1819","e152031","3.1.3_C1_trim","fine",456.156654077,"second_dataset"
"1820","e152031","3.1.3_C1_trim","fine",566.772679723001,"second_dataset"
"1821","e152031","3.1.3_C1_trim","fine",585.956689429,"second_dataset"
"1822","e152031","2.4.1_C1_trim","fine",9.95966202700038,"second_dataset"
"1823","e152031","2.4.1_C1_trim","fine",349.127622868,"second_dataset"
"1824","e152031","2.4.1_C1_trim","fine",399.65578501,"second_dataset"
"1825","e152031","2.4.1_C1_trim","fine",580.959646896,"second_dataset"
"1826","e152031","2.4.1_C1_trim","fine",627.023661499,"second_dataset"
"1827","e152032","1.2.3_C1_trim","fine",58.3061116480003,"second_dataset"
"1828","e152032","1.2.3_C1_trim","fine",92.3541314400009,"second_dataset"
"1829","e152032","1.2.3_C1_trim","fine",152.450146831001,"second_dataset"
"1830","e152032","1.2.3_C1_trim","fine",285.378143014001,"second_dataset"
"1831","e152032","6.3.9_C1_trim","fine",211.729424412,"second_dataset"
"1832","e152032","6.3.9_C1_trim","fine",418.313450713,"second_dataset"
"1833","e152032","6.3.9_C1_trim","fine",630.161548595001,"second_dataset"
"1834","e152032","6.3.9_C1_trim","fine",669.033463907999,"second_dataset"
"1835","e152032","3.1.3_C1_trim","fine",71.6211871960004,"second_dataset"
"1836","e152032","2.4.1_C1_trim","fine",290.853268864001,"second_dataset"
"1837","e152032","2.4.1_C1_trim","fine",357.709284067001,"second_dataset"
"1838","e152032","2.4.1_C1_trim","fine",587.6932853,"second_dataset"
"1839","e152033","1.2.3_C1_trim","fine",81.6608982520002,"second_dataset"
"1840","e152033","1.2.3_C1_trim","fine",152.020888717,"second_dataset"
"1841","e152033","1.2.3_C1_trim","fine",269.924893115,"second_dataset"
"1842","e152033","1.2.3_C1_trim","fine",347.076910031,"second_dataset"
"1843","e152033","1.2.3_C1_trim","fine",442.132911335,"second_dataset"
"1844","e152033","1.2.3_C1_trim","fine",580.292939695,"second_dataset"
"1845","e152033","6.3.9_C1_trim","fine",281.292564826,"second_dataset"
"1846","e152033","6.3.9_C1_trim","fine",416.71661078,"second_dataset"
"1847","e152033","6.3.9_C1_trim","fine",526.316601175,"second_dataset"
"1848","e152033","6.3.9_C1_trim","fine",634.084597839,"second_dataset"
"1849","e152033","6.3.9_C1_trim","fine",670.64461159,"second_dataset"
"1850","e152033","3.1.3_C1_trim","fine",170.13001238,"second_dataset"
"1851","e152033","3.1.3_C1_trim","fine",341.250022874,"second_dataset"
"1852","e152033","3.1.3_C1_trim","fine",413.562027787,"second_dataset"
"1853","e152033","3.1.3_C1_trim","fine",459.666067904001,"second_dataset"
"1854","e152033","3.1.3_C1_trim","fine",568.30607109,"second_dataset"
"1855","e152033","2.4.1_C1_trim","fine",223.154534282,"second_dataset"
"1856","e152033","2.4.1_C1_trim","fine",332.018552609,"second_dataset"
"1857","e152033","2.4.1_C1_trim","fine",401.434577771,"second_dataset"
"1858","e152033","2.4.1_C1_trim","fine",531.978596215,"second_dataset"
"1859","e152033","2.4.1_C1_trim","fine",577.746596941,"second_dataset"
"1860","e152034","1.2.3_C1_trim","fine",7.92071034400033,"second_dataset"
"1861","e152034","1.2.3_C1_trim","fine",75.6567165739998,"second_dataset"
"1862","e152034","1.2.3_C1_trim","fine",80.9687107509999,"second_dataset"
"1863","e152034","1.2.3_C1_trim","fine",92.3447492340001,"second_dataset"
"1864","e152034","1.2.3_C1_trim","fine",149.640736415,"second_dataset"
"1865","e152034","1.2.3_C1_trim","fine",162.24074348,"second_dataset"
"1866","e152034","1.2.3_C1_trim","fine",236.256720726,"second_dataset"
"1867","e152034","1.2.3_C1_trim","fine",279.392761016,"second_dataset"
"1868","e152034","1.2.3_C1_trim","fine",337.392788499,"second_dataset"
"1869","e152034","1.2.3_C1_trim","fine",447.048769623,"second_dataset"
"1870","e152034","1.2.3_C1_trim","fine",577.336786427,"second_dataset"
"1871","e152034","6.3.9_C1_trim","fine",16.7276771910001,"second_dataset"
"1872","e152034","6.3.9_C1_trim","fine",274.527709184,"second_dataset"
"1873","e152034","6.3.9_C1_trim","fine",309.167701225,"second_dataset"
"1874","e152034","6.3.9_C1_trim","fine",436.079734577,"second_dataset"
"1875","e152034","6.3.9_C1_trim","fine",620.583762633,"second_dataset"
"1876","e152034","6.3.9_C1_trim","fine",676.063745462,"second_dataset"
"1877","e152034","3.1.3_C1_trim","fine",21.1368468319997,"second_dataset"
"1878","e152034","3.1.3_C1_trim","fine",107.432859314,"second_dataset"
"1879","e152034","3.1.3_C1_trim","fine",170.24089647,"second_dataset"
"1880","e152034","3.1.3_C1_trim","fine",192.384854438,"second_dataset"
"1881","e152034","3.1.3_C1_trim","fine",327.136896852,"second_dataset"
"1882","e152034","3.1.3_C1_trim","fine",352.832898206,"second_dataset"
"1883","e152034","3.1.3_C1_trim","fine",415.000906022,"second_dataset"
"1884","e152034","3.1.3_C1_trim","fine",464.761156136,"second_dataset"
"1885","e152034","3.1.3_C1_trim","fine",577.520932625,"second_dataset"
"1886","e152034","2.4.1_C1_trim","fine",10.2341949229994,"second_dataset"
"1887","e152034","2.4.1_C1_trim","fine",80.9462242230002,"second_dataset"
"1888","e152034","2.4.1_C1_trim","fine",223.442223817,"second_dataset"
"1889","e152034","2.4.1_C1_trim","fine",332.482254814,"second_dataset"
"1890","e152034","2.4.1_C1_trim","fine",358.498250525,"second_dataset"
"1891","e152034","2.4.1_C1_trim","fine",404.250245223,"second_dataset"
"1892","e152034","2.4.1_C1_trim","fine",533.106273812999,"second_dataset"
"1893","e152034","2.4.1_C1_trim","fine",579.266283887,"second_dataset"
"1894","e152034","2.4.1_C1_trim","fine",635.930280697,"second_dataset"
"1895","e152034","2.4.1_C1_trim","fine",641.96230899,"second_dataset"
"1896","e152035","1.2.3_C1_trim","fine",9.11246291799762,"second_dataset"
"1897","e152035","1.2.3_C1_trim","fine",80.7124712430013,"second_dataset"
"1898","e152035","1.2.3_C1_trim","fine",143.904494839997,"second_dataset"
"1899","e152035","1.2.3_C1_trim","fine",275.400528614999,"second_dataset"
"1900","e152035","1.2.3_C1_trim","fine",340.032532919002,"second_dataset"
"1901","e152035","1.2.3_C1_trim","fine",441.392542064001,"second_dataset"
"1902","e152035","1.2.3_C1_trim","fine",577.496541740999,"second_dataset"
"1903","e152035","1.2.3_C1_trim","fine",584.816540828004,"second_dataset"
"1904","e152035","6.3.9_C1_trim","fine",16.5768294410009,"second_dataset"
"1905","e152035","6.3.9_C1_trim","fine",63.8328577509965,"second_dataset"
"1906","e152035","6.3.9_C1_trim","fine",204.208853049,"second_dataset"
"1907","e152035","6.3.9_C1_trim","fine",278.920859500999,"second_dataset"
"1908","e152035","6.3.9_C1_trim","fine",419.032861722997,"second_dataset"
"1909","e152035","6.3.9_C1_trim","fine",527.512882377996,"second_dataset"
"1910","e152035","6.3.9_C1_trim","fine",670.352899329999,"second_dataset"
"1911","e152035","6.3.9_C1_trim","fine",675.488911772001,"second_dataset"
"1912","e152035","3.1.3_C1_trim","fine",21.2102929699977,"second_dataset"
"1913","e152035","3.1.3_C1_trim","fine",70.8422995789952,"second_dataset"
"1914","e152035","3.1.3_C1_trim","fine",134.442292685999,"second_dataset"
"1915","e152035","3.1.3_C1_trim","fine",164.514319697999,"second_dataset"
"1916","e152035","3.1.3_C1_trim","fine",342.642323582993,"second_dataset"
"1917","e152035","3.1.3_C1_trim","fine",384.322319398998,"second_dataset"
"1918","e152035","3.1.3_C1_trim","fine",460.458338863995,"second_dataset"
"1919","e152035","3.1.3_C1_trim","fine",584.106367967994,"second_dataset"
"1920","e152035","2.4.1_C1_trim","fine",10.1897996420012,"second_dataset"
"1921","e152035","2.4.1_C1_trim","fine",86.013802321002,"second_dataset"
"1922","e152035","2.4.1_C1_trim","fine",222.917825395998,"second_dataset"
"1923","e152035","2.4.1_C1_trim","fine",283.213843785001,"second_dataset"
"1924","e152035","2.4.1_C1_trim","fine",332.197855746999,"second_dataset"
"1925","e152035","2.4.1_C1_trim","fine",358.909839084001,"second_dataset"
"1926","e152035","2.4.1_C1_trim","fine",531.549868401999,"second_dataset"
"1927","e152035","2.4.1_C1_trim","fine",576.885861850002,"second_dataset"
"1928","e152035","2.4.1_C1_trim","fine",633.293891713998,"second_dataset"
"1929","e152035","2.4.1_C1_trim","fine",643.269897822,"second_dataset"
"1930","e152036","1.2.3_C1_trim","fine",56.8877026609989,"second_dataset"
"1931","e152036","1.2.3_C1_trim","fine",81.0797146529985,"second_dataset"
"1932","e152036","1.2.3_C1_trim","fine",143.615742869999,"second_dataset"
"1933","e152036","1.2.3_C1_trim","fine",152.007752912999,"second_dataset"
"1934","e152036","1.2.3_C1_trim","fine",275.015740545998,"second_dataset"
"1935","e152036","1.2.3_C1_trim","fine",335.167777410999,"second_dataset"
"1936","e152036","1.2.3_C1_trim","fine",379.519744546,"second_dataset"
"1937","e152036","1.2.3_C1_trim","fine",427.735775873,"second_dataset"
"1938","e152036","1.2.3_C1_trim","fine",507.743763980998,"second_dataset"
"1939","e152036","1.2.3_C1_trim","fine",580.207793237998,"second_dataset"
"1940","e152036","1.2.3_C1_trim","fine",584.407796159998,"second_dataset"
"1941","e152036","6.3.9_C1_trim","fine",17.1331866260007,"second_dataset"
"1942","e152036","6.3.9_C1_trim","fine",274.253195838002,"second_dataset"
"1943","e152036","6.3.9_C1_trim","fine",281.949197504,"second_dataset"
"1944","e152036","6.3.9_C1_trim","fine",423.045242600001,"second_dataset"
"1945","e152036","6.3.9_C1_trim","fine",525.917236040001,"second_dataset"
"1946","e152036","6.3.9_C1_trim","fine",620.877270864003,"second_dataset"
"1947","e152036","6.3.9_C1_trim","fine",668.957275312001,"second_dataset"
"1948","e152036","3.1.3_C1_trim","fine",22.2168375560032,"second_dataset"
"1949","e152036","3.1.3_C1_trim","fine",170.544853175001,"second_dataset"
"1950","e152036","3.1.3_C1_trim","fine",189.112877265001,"second_dataset"
"1951","e152036","3.1.3_C1_trim","fine",336.832859225,"second_dataset"
"1952","e152036","3.1.3_C1_trim","fine",391.656870149003,"second_dataset"
"1953","e152036","3.1.3_C1_trim","fine",460.200870233002,"second_dataset"
"1954","e152036","3.1.3_C1_trim","fine",553.096884895003,"second_dataset"
"1955","e152036","3.1.3_C1_trim","fine",563.296900809,"second_dataset"
"1956","e152036","3.1.3_C1_trim","fine",584.168862909002,"second_dataset"
"1957","e152036","2.4.1_C1_trim","fine",78.5974235409994,"second_dataset"
"1958","e152036","2.4.1_C1_trim","fine",216.357445148002,"second_dataset"
"1959","e152036","2.4.1_C1_trim","fine",332.08546251,"second_dataset"
