frame,gridx,gridy,hand_value
11490,8,1,3.073848668288892e-38
11490,8,2,1.6736490177663716e-27
11490,8,3,9.511611191811572e-20
11490,8,4,4.204272663720501e-10
11490,8,5,0.00031687843130737576
11490,8,6,0.02651404133601243
11550,1,1,7.14186104563171e-35
11550,1,2,9.855272755994762e-24
11550,1,3,2.3046847707355057e-17
11550,1,4,2.672803375949761e-15
11550,1,5,6.091421186643432e-16
11550,1,6,3.377325139815442e-20
11550,2,1,1.3348969573036872e-23
11550,2,2,3.8207499573133754e-13
11550,2,3,2.9786029919573155e-07
11550,2,4,1.9596375268115583e-05
11550,2,5,3.194717452835371e-06
11550,2,6,1.1826284191924922e-10
11550,3,1,7.820052406997162e-19
11550,3,2,1.11074528335076e-08
11550,3,3,0.0026645645359867874
11550,3,4,0.061373884999752444
11550,3,5,0.004198766466597914
11550,3,6,5.4010370573906866e-08
11550,4,1,9.984600854553619e-19
11550,4,2,1.282900193956773e-08
11550,4,3,0.0028045591215589815
11550,4,4,0.0613731871777899
11550,4,5,0.0043941321079255255
11550,4,6,1.3336951824304688e-06
11550,5,1,1.634440734516427e-22
11550,5,2,2.7998564575447355e-12
11550,5,3,3.287777959764745e-05
11550,5,4,0.04291926320738223
11550,5,5,0.05253381966505044
11550,5,6,7.535425989318645e-05
11550,6,1,2.528129511728377e-25
11550,6,2,5.266284107005911e-13
11550,6,3,1.8138334889195888e-05
11550,6,4,0.020453759816561883
11550,6,5,0.01985768011088392
11550,6,6,0.0017249444254315803
11550,7,1,4.5555618842311805e-31
11550,7,2,1.4082628487856345e-18
11550,7,3,5.982638208635475e-11
11550,7,4,6.952287184975178e-08
11550,7,5,0.001223583557006586
11550,7,6,0.1080127736880575
11550,8,1,7.568665215052124e-45
11550,8,2,2.516683707285364e-32
11550,8,3,4.965624299943744e-22
11550,8,4,8.929598372163365e-12
11550,8,5,1.391848163129364e-05
11550,8,6,0.0016095333640667661
11610,1,1,3.300270527252504e-35
11610,1,2,1.4735459422152013e-23
11610,1,3,1.025846180606043e-16
11610,1,4,2.6835639080433695e-14
11610,1,5,1.0259785629035357e-14
11610,1,6,1.3554143321028266e-18
11610,2,1,5.292103439227549e-25
11610,2,2,5.703836999665717e-14
11610,2,3,3.22021479034651e-07
11610,2,4,8.282545445926496e-05
11610,2,5,3.117652026869757e-05
11610,2,6,3.89918646951744e-09
11610,3,1,2.2040910386588373e-18
11610,3,2,7.331600473491738e-09
11610,3,3,0.0008760396738990346
11610,3,4,0.03309208923999123
11610,3,5,0.005851596377089023
11610,3,6,4.5288676056832986e-07
11610,4,1,6.664679363874476e-17
11610,4,2,1.8310883388187134e-07
11610,4,3,0.009228555549972
11610,4,4,0.09505024590862639
11610,4,5,0.007775605486529243
11610,4,6,1.7268586283524117e-05
11610,5,1,4.48874183144275e-19
11610,5,2,5.44019599485193e-09
11610,5,3,0.0023359226475066367
11610,5,4,0.09691709908783182
11610,5,5,0.024454623271865917
11610,5,6,7.991802870659837e-05
11610,6,1,2.4285017056280315e-22
11610,6,2,7.438590914659245e-12
11610,6,3,3.905110749533953e-06
11610,6,4,0.0014496097047716214
11610,6,5,0.026720439224047918
11610,6,6,0.01838513401513794
11610,7,1,1.7223734887364988e-32
11610,7,2,6.354472929123835e-21
11610,7,3,2.424711817072528e-11
11610,7,4,7.586843639081153e-06
11610,7,5,0.016574330512652672
11610,7,6,0.06929476125187921
11610,8,1,1.0628467593092128e-45
11610,8,2,4.813619113184239e-31
11610,8,3,1.9844974067307403e-19
11610,8,4,3.498644684920995e-10
11610,8,5,1.2683562124501772e-05
11610,8,6,7.618515686534214e-05
11670,1,1,2.7295713638823777e-38
11670,1,2,3.3244017014222904e-27
11670,1,3,5.5452627704905224e-21
11670,1,4,4.267914551260958e-19
11670,1,5,6.72606874955839e-20
11670,1,6,1.759874419993231e-24
11670,2,1,4.2971431867919663e-26
11670,2,2,5.602092430719336e-15
11670,2,3,1.0355350388961784e-08
11670,2,4,8.85464294008439e-07
11670,2,5,1.5283500114099793e-07
11670,2,6,4.727216550574128e-12
11670,3,1,8.618391703201454e-21
11670,3,2,2.015071025888161e-10
11670,3,3,0.000229197966776347
11670,3,4,0.01719412756095157
11670,3,5,0.0028634931999553426
11670,3,6,8.978507039059332e-08
11670,4,1,3.1607722503327446e-19
11670,4,2,4.4516720477555765e-09
11670,4,3,0.0027866907935323554
11670,4,4,0.15101708198940192
11670,4,5,0.02342142784745031
11670,4,6,1.1816139494449777e-06
11670,5,1,2.497158464809582e-21
11670,5,2,1.3480702100773957e-10
11670,5,3,0.0004592062435835878
11670,5,4,0.1063619276987741
11670,5,5,0.0706380495352182
11670,5,6,0.00010886209477937341
11670,6,1,6.4893118351839164e-24
11670,6,2,1.869095529321328e-12
11670,6,3,1.4842415982197626e-05
11670,6,4,0.014032381432899485
11670,6,5,0.019888878700226872
11670,6,6,4.299303787528715e-05
11670,7,1,5.0760131738746566e-30
11670,7,2,1.958535382787366e-18
11670,7,3,2.292039616721815e-11
11670,7,4,2.5022788813780466e-08
11670,7,5,3.29469219170269e-08
11670,7,6,6.500141318097805e-11
11670,8,1,1.5373210462361266e-44
11670,8,2,7.571633538530269e-33
11670,8,3,1.5495423757929035e-25
11670,8,4,1.9504856270644126e-22
11670,8,5,2.451964300069386e-22
11670,8,6,4.376260352549436e-25
11730,1,1,3.566522952732176e-41
11730,1,2,4.4106349594266394e-30
11730,1,3,7.533031972305824e-24
11730,1,4,5.867718307651596e-22
11730,1,5,9.253223301214173e-23
11730,1,6,2.345137609185244e-27
11730,2,1,3.6633438110669536e-27
11730,2,2,1.0237466671324621e-16
11730,2,3,1.281679150571652e-10
11730,2,4,1.1057801107941409e-08
11730,2,5,1.9760798911754156e-09
11730,2,6,6.427515621699503e-14
11730,3,1,1.6209637203934997e-19
11730,3,2,1.8567238465113314e-09
11730,3,3,0.0004719252860356968
11730,3,4,0.016917906843374658
11730,3,5,0.0020960535517929517
11730,3,6,6.315254539335689e-08
11730,4,1,2.0342555316810328e-18
11730,4,2,2.1832776460779252e-08
11730,4,3,0.004542118870689745
11730,4,4,0.13013786384414122
11730,4,5,0.015191163569436547
11730,4,6,3.514361874673988e-06
11730,5,1,3.3931490965678145e-21
11730,5,2,2.130548685075811e-10
11730,5,3,0.0006152560625057919
11730,5,4,0.1245578319641118
11730,5,5,0.0853105083374559
11730,5,6,0.0002508810311013812
11730,6,1,8.223558288075592e-24
11730,6,2,3.257448101850709e-12
11730,6,3,2.530384604112153e-05
11730,6,4,0.012901096858508411
11730,6,5,0.01596676395713578
11730,6,6,7.197160490399634e-05
11730,7,1,1.2585150262480332e-27
11730,7,2,6.549815317057224e-16
11730,7,3,4.327365209904361e-09
11730,7,4,9.506912963742074e-07
11730,7,5,3.279097974575168e-07
11730,7,6,1.9125611986455577e-10
11730,8,1,3.1229483416168205e-39
11730,8,2,1.623497721557626e-27
11730,8,3,1.0662474861222341e-20
11730,8,4,2.279893760864205e-18
11730,8,5,7.15995748301311e-19
11730,8,6,5.925669066585857e-23
11790,1,1,2.222400972534664e-40
11790,1,2,1.442477163540526e-31
11790,1,3,7.821463983419115e-26
11790,1,4,1.7023801938003102e-23
11790,1,5,6.923167013386538e-24
11790,1,6,1.3128669399555877e-27
11790,2,1,3.096341515462648e-25
11790,2,2,1.6103304865921167e-16
11790,2,3,5.875490319098896e-11
11790,2,4,9.928822096057092e-09
11790,2,5,3.3163738877764487e-09
11790,2,6,4.824399420122104e-13
11790,3,1,2.6175406509220377e-18
11790,3,2,7.678175314541015e-10
11790,3,3,0.00022942066311929646
11790,3,4,0.03308659455110228
11790,3,5,0.009169990252911974
11790,3,6,8.470634000131901e-07
11790,4,1,2.866279659490329e-17
11790,4,2,3.950805571872322e-09
11790,4,3,0.0009749015274685673
11790,4,4,0.1380821506508257
11790,4,5,0.04123217786256151
11790,4,6,7.699522980711594e-05
11790,5,1,1.5899021222542437e-15
11790,5,2,8.2135033961825e-09
11790,5,3,0.00014362133559103874
11790,5,4,0.024444330396221067
11790,5,5,0.10063320569906269
11790,5,6,0.0015959449948588326
11790,6,1,3.158659080104893e-17
11790,6,2,1.309350856123129e-09
11790,6,3,0.0008345357422024909
11790,6,4,0.04997647159276992
11790,6,5,0.008493933765640125
11790,6,6,5.041661463021926e-06
11790,7,1,1.781935880772782e-23
11790,7,2,7.569022161958298e-13
11790,7,3,7.529754163021956e-07
11790,7,4,6.659587728644535e-05
11790,7,5,1.4001765343387612e-05
11790,7,6,7.030427475136759e-10
11790,8,1,1.4039766743254132e-34
11790,8,2,1.1293885174459833e-23
11790,8,3,2.4754894311636142e-17
11790,8,4,3.0345143871658705e-15
11790,8,5,7.02250233192811e-16
11790,8,6,3.604103700769374e-20
11850,1,1,5.7704659780769806e-36
11850,1,2,3.673246476354807e-27
11850,1,3,1.4890953120548463e-22
11850,1,4,1.4591557610661719e-21
11850,1,5,4.7110957769568303e-23
11850,1,6,1.0231466037133451e-27
11850,2,1,3.400414897959133e-21
11850,2,2,1.1270402828460926e-12
11850,2,3,1.2470875119255798e-08
11850,2,4,5.279390747901961e-08
11850,2,5,8.393780199999394e-10
11850,2,6,1.726701212253153e-14
11850,3,1,1.254030686176043e-14
11850,3,2,2.3199507738094406e-06
11850,3,3,0.01573058696942238
11850,3,4,0.04530393618249787
11850,3,5,0.0002686690910307608
11850,3,6,1.592093014692102e-09
11850,4,1,8.268561881454652e-14
11850,4,2,1.1013633696597601e-05
11850,4,3,0.052465816650760035
11850,4,4,0.12694953959576613
11850,4,5,0.0006355445650087768
11850,4,6,1.1533749764541944e-08
11850,5,1,1.7944408526472519e-12
11850,5,2,1.5450877649575627e-05
11850,5,3,0.02716852092507654
11850,5,4,0.13550173206751231
11850,5,5,0.0036490815672680244
11850,5,6,4.999544065300164e-07
11850,6,1,5.028534861822209e-14
11850,6,2,3.947876691435051e-07
11850,6,3,0.00024404337113363865
11850,6,4,0.0010658602129881363
11850,6,5,4.844573781393737e-05
11850,6,6,8.057933889398991e-09
11850,7,1,1.0779551374664382e-22
11850,7,2,8.44591602093234e-16
11850,7,3,3.3596346766052907e-13
11850,7,4,3.364806792628168e-12
11850,7,5,8.039783297119973e-13
11850,7,6,1.631014010221864e-16
11850,8,1,5.0229238021640645e-40
11850,8,2,3.964989554418991e-33
11850,8,3,6.316297362756295e-30
11850,8,4,7.957843938356297e-28
11850,8,5,2.5939708433864565e-28
11850,8,6,3.615686807050373e-32
11910,1,1,1.155266170283868e-35
11910,1,2,8.127216600365696e-28
11910,1,3,1.8830962255940854e-22
11910,1,4,5.469248673523912e-21
11910,1,5,5.58642395889624e-22
11910,1,6,2.0588810850915078e-26
11910,2,1,2.0278885275578453e-20
11910,2,2,1.7733218727522585e-13
11910,2,3,4.3078638651351355e-09
11910,2,4,1.585864403200047e-07
11910,2,5,2.2123736990843182e-08
11910,2,6,1.0593340613851074e-12
11910,3,1,1.0688442456289627e-13
11910,3,2,9.170490557027989e-07
11910,3,3,0.002231244228125866
11910,3,4,0.058179099820466075
11910,3,5,0.010707112124065688
11910,3,6,6.442412629919838e-07
11910,4,1,4.567958606215348e-13
11910,4,2,4.104185530543108e-06
11910,4,3,0.008311897689748526
11910,4,4,0.15338008688665772
11910,4,5,0.027561848734350854
11910,4,6,1.4015047682070632e-05
11910,5,1,9.085151999247185e-13
11910,5,2,4.446794905456795e-06
11910,5,3,0.0022981968061974553
11910,5,4,0.05202231867876974
11910,5,5,0.08861922560955186
11910,5,6,0.0004404965608725772
11910,6,1,1.2777508975936521e-14
11910,6,2,6.394707014487595e-08
11910,6,3,3.9905344352023206e-05
11910,6,4,0.0018895490001664395
11910,6,5,0.003343878693917736
11910,6,6,1.2305861670996867e-05
11910,7,1,7.446011994441753e-24
11910,7,2,4.186735994521044e-17
11910,7,3,1.087224945451716e-13
11910,7,4,3.2362532424492266e-10
11910,7,5,6.230145679167124e-10
11910,7,6,1.322335095319971e-12
11910,8,1,8.399249391570919e-42
11910,8,2,5.634105001286157e-35
11910,8,3,1.4376194496555725e-28
11910,8,4,7.180598653943922e-25
11910,8,5,1.383870014176585e-24
11910,8,6,2.8771624264107384e-27
11970,1,1,3.5904459994966765e-33
11970,1,2,4.403721142282914e-24
11970,1,3,2.215680974328218e-19
11970,1,4,1.5882302644266233e-18
11970,1,5,2.43630884760046e-20
11970,1,6,7.29804287278265e-26
11970,2,1,1.80743795761104e-18
11970,2,2,1.4582414513788048e-11
11970,2,3,1.8610853755121323e-07
11970,2,4,1.350028281285015e-06
11970,2,5,3.0252801330224436e-08
11970,2,6,5.90652710832613e-13
11970,3,1,4.8925454707218845e-12
11970,3,2,3.0456356622329613e-05
11970,3,3,0.022164198834534504
11970,3,4,0.06505137950471727
11970,3,5,0.0012024048853385037
11970,3,6,3.437181932077079e-08
11970,4,1,1.7462062534784494e-11
11970,4,2,0.00011209323804527688
11970,4,3,0.05724430715957468
11970,4,4,0.1108727729092356
11970,4,5,0.001477913726935542
11970,4,6,1.2970572172162117e-07
11970,5,1,8.133073960245536e-12
11970,5,2,0.00013476626486109378
11970,5,3,0.06972609804716769
11970,5,4,0.07279189541011215
11970,5,5,0.00716135569556182
11970,5,6,7.860674799165653e-06
11970,6,1,2.1046433030790706e-14
11970,6,2,3.216513094432145e-07
11970,6,3,0.00016783479978255491
11970,6,4,0.0007566838287545877
11970,6,5,0.00015735475047751407
11970,6,6,1.1518228162369956e-07
11970,7,1,1.6093772644019038e-24
11970,7,2,2.0482031476203205e-17
11970,7,3,2.159510028401284e-14
11970,7,4,1.143891691630637e-12
11970,7,5,4.210406235752444e-13
11970,7,6,1.7419655927381242e-16
11970,8,1,6.20328631176724e-43
11970,8,2,4.6777569967721564e-36
11970,8,3,4.070291613875181e-32
11970,8,4,9.24153760859217e-30
11970,8,5,4.716781523479708e-30
11970,8,6,1.4209607578267695e-33
12030,1,1,3.7877922135388453e-31
12030,1,2,6.734323388244923e-24
12030,1,3,4.98247189734753e-21
12030,1,4,9.446894493973161e-21
12030,1,5,1.436987259567581e-21
12030,1,6,4.480842675285957e-25
12030,2,1,6.792239781362759e-18
12030,2,2,1.2568229993507814e-10
12030,2,3,1.1175330663896533e-07
12030,2,4,2.3125751213927704e-07
12030,2,5,2.0288047754926046e-08
12030,2,6,5.0107838123018914e-12
12030,3,1,4.968567461536476e-13
12030,3,2,1.1767069925675355e-05
12030,3,3,0.020991153873520105
12030,3,4,0.05807989374922606
12030,3,5,0.0032019756934948264
12030,3,6,4.3360291075745285e-07
12030,4,1,3.8716700929961756e-13
12030,4,2,1.373763634157976e-05
12030,4,3,0.04100269311783619
12030,4,4,0.13151801835412988
12030,4,5,0.006112642182767654
12030,4,6,9.450630578925506e-07
12030,5,1,1.174603656386363e-12
12030,5,2,4.093468987035502e-05
12030,5,3,0.04144173500539561
12030,5,4,0.07950688087905149
12030,5,5,0.022733649870367207
12030,5,6,7.675022912084793e-05
12030,6,1,1.4047179578151256e-14
12030,6,2,4.799926264291977e-07
12030,6,3,0.0005152701183905199
12030,6,4,0.0025985976758287877
12030,6,5,0.0012101571446164051
12030,6,6,3.463760344435987e-06
12030,7,1,6.75935420506381e-24
12030,7,2,2.2380677191575524e-16
12030,7,3,1.4251203317771112e-12
12030,7,4,2.0796334717049847e-10
12030,7,5,7.291435060668102e-11
12030,7,6,5.186554334146674e-14
12030,8,1,6.658254746533755e-42
12030,8,2,3.130353260445168e-34
12030,8,3,5.424795699016162e-28
12030,8,4,1.082522650931945e-25
12030,8,5,3.303976474846475e-26
12030,8,6,4.502569277271509e-30
12090,1,1,1.9003175893234575e-33
12090,1,2,1.1520463771306438e-23
12090,1,3,1.3562140282700214e-18
12090,1,4,1.6862368577256493e-17
12090,1,5,5.063725342896312e-19
12090,1,6,2.793810104393408e-24
12090,2,1,7.473245644662123e-21
12090,2,2,4.791071520221799e-12
12090,2,3,4.7363891167058626e-07
12090,2,4,6.261091964303735e-06
12090,2,5,2.804426488669062e-07
12090,2,6,2.462184363243341e-11
12090,3,1,3.0368939683924017e-15
12090,3,2,4.2525080427892115e-07
12090,3,3,0.0043569370212987475
12090,3,4,0.0736198163496956
12090,3,5,0.013904102676915935
12090,3,6,2.0245744070710285e-06
12090,4,1,2.9763139797641716e-14
12090,4,2,1.3097576627187285e-06
12090,4,3,0.006530680261964086
12090,4,4,0.12574125683479412
12090,4,5,0.030871681583080415
12090,4,6,1.2064993553871866e-05
12090,5,1,3.3089423339379106e-13
12090,5,2,3.5178962072216775e-06
12090,5,3,0.0024207962260555803
12090,5,4,0.05739269563551444
12090,5,5,0.08265600167315246
12090,5,6,0.0003559871322703144
12090,6,1,1.4826960754652831e-15
12090,6,2,1.7004858555886637e-08
12090,6,3,5.488514604325376e-05
12090,6,4,0.0054019424952850255
12090,6,5,0.005718133413086756
12090,6,6,1.0101925419344854e-05
12090,7,1,3.1237216180546174e-25
12090,7,2,6.685430187865933e-18
12090,7,3,5.7409770827202134e-11
12090,7,4,7.622720136225838e-08
12090,7,5,7.396019363882124e-08
12090,7,6,5.28738728274069e-11
12090,8,1,1.813135078599892e-43
12090,8,2,1.2626451038214092e-31
12090,8,3,6.981900509132935e-24
12090,8,4,8.909773600991745e-21
12090,8,5,8.159794236023497e-21
12090,8,6,4.736997192539983e-24
12150,1,1,9.750998890465222e-31
12150,1,2,3.883162117308857e-24
12150,1,3,2.8145822288465255e-21
12150,1,4,2.2339850400113764e-21
12150,1,5,1.4016813965547026e-24
12150,1,6,2.1391841699871614e-30
12150,2,1,2.5036294376553963e-16
12150,2,2,3.196188367178255e-10
12150,2,3,8.903077022459489e-08
12150,2,4,5.575187706910377e-08
12150,2,5,5.048762802894519e-11
12150,2,6,2.9233093851403414e-16
12150,3,1,2.711659173822586e-10
12150,3,2,0.000275152769616206
12150,3,3,0.05199404768241129
12150,3,4,0.027915934226066114
12150,3,5,3.4284711943555175e-05
12150,3,6,2.0387467441940643e-10
12150,4,1,6.40580812651546e-10
12150,4,2,0.0006597216634668993
12150,4,3,0.12325799528917343
12150,4,4,0.0709550159234983
12150,4,5,0.00010518930697659238
12150,4,6,1.0549322279446123e-09
12150,5,1,1.6438483822708894e-09
12150,5,2,0.0016420596984344055
12150,5,3,0.1077232887788646
12150,5,4,0.02300622883780867
12150,5,5,0.00029823572167415885
12150,5,6,1.804472266650117e-07
12150,6,1,1.8629978435977356e-11
12150,6,2,1.528247722543269e-05
12150,6,3,0.0009011723514459172
12150,6,4,0.0002651898321088142
12150,6,5,1.2406281180295367e-05
12150,6,6,8.450416659546774e-09
12150,7,1,9.397207393271496e-21
12150,7,2,6.427293647944276e-15
12150,7,3,4.0976553043711095e-13
12150,7,4,3.4738093179144814e-13
12150,7,5,7.442429301729826e-14
12150,7,6,6.853368681465428e-17
12150,8,1,1.0025200118653955e-38
12150,8,2,6.367301461790514e-33
12150,8,3,7.3112383789299335e-31
12150,8,4,2.478223390831334e-30
12150,8,5,1.1826364665715487e-30
12150,8,6,1.470582086490849e-33
12210,1,1,1.843917330642672e-32
12210,1,2,2.162297860080376e-24
12210,1,3,7.059812858289459e-21
12210,1,4,1.1513650308762631e-20
12210,1,5,2.044147603317904e-23
12210,1,6,3.2526594961613235e-30
12210,2,1,1.461969758213613e-17
12210,2,2,9.832854205760513e-11
12210,2,3,2.697720050641176e-07
12210,2,4,4.1274159396296707e-07
12210,2,5,6.569763745437742e-10
12210,2,6,9.955281446519954e-17
12210,3,1,1.7358451213887213e-10
12210,3,2,9.844249680942261e-05
12210,3,3,0.049425663260208856
12210,3,4,0.06842831406429091
12210,3,5,9.938887222109116e-05
12210,3,6,1.251918153144584e-11
12210,4,1,1.019015353071331e-09
12210,4,2,0.00047934014038293024
12210,4,3,0.06782489740109332
12210,4,4,0.07939820887137793
12210,4,5,0.00017168294672558634
12210,4,6,9.267642158343708e-11
12210,5,1,8.788863331657809e-13
12210,5,2,1.583911784808965e-05
12210,5,3,0.026579378756156236
12210,5,4,0.11389907884998553
12210,5,5,0.0016802406931413817
12210,5,6,3.113761474789512e-09
12210,6,1,1.7356857519020414e-14
12210,6,2,4.6900933317735706e-07
12210,6,3,0.000388981144431518
12210,6,4,0.0005655063956476668
12210,6,5,5.423704989059497e-06
12210,6,6,2.85724971579649e-11
12210,7,1,4.3792302893831036e-23
12210,7,2,1.17707177922225e-15
12210,7,3,8.79354988138725e-13
12210,7,4,7.161578172225356e-13
12210,7,5,1.86228389635799e-15
12210,7,6,4.3138149735766404e-20
12210,8,1,2.3129563798653808e-40
12210,8,2,6.517497786701303e-33
12210,8,3,5.35699257382801e-30
12210,8,4,4.912146326134775e-30
12210,8,5,1.861649005900149e-32
12210,8,6,2.708647671275461e-37
12270,1,1,6.713110116824384e-36
12270,1,2,3.9722084316994565e-27
12270,1,3,1.2609362560251015e-21
12270,1,4,4.097783374495784e-20
12270,1,5,3.2173880294074235e-21
12270,1,6,3.2952540664762187e-26
12270,2,1,3.0054262955765137e-21
12270,2,2,1.0526636733377374e-13
12270,2,3,4.764189331714661e-09
12270,2,4,1.5874309385655055e-07
12270,2,5,1.7903299286504035e-08
12270,2,6,5.939872100772739e-13
12270,3,1,7.753573394873501e-15
12270,3,2,1.818878391756337e-07
12270,3,3,0.0010709036710362324
12270,3,4,0.040030555064693926
12270,3,5,0.008415596033630327
12270,3,6,5.367665265390732e-07
12270,4,1,2.3299081437404273e-14
12270,4,2,5.609628957480128e-07
12270,4,3,0.0035883805766789567
12270,4,4,0.15214027746428946
12270,4,5,0.036908403776689365
12270,4,6,2.491957216975332e-05
12270,5,1,5.245193190306079e-14
12270,5,2,1.3226086538357e-06
12270,5,3,0.001260476306435006
12270,5,4,0.04887002150688934
12270,5,5,0.10540046189297865
12270,5,6,0.0006731413440890844
12270,6,1,2.3520690668452594e-15
12270,6,2,5.6683181208482595e-08
12270,6,3,5.0467784293628844e-05
12270,6,4,0.004153456673034252
12270,6,5,0.006454671282673086
12270,6,6,1.6916733098367e-05
12270,7,1,1.1212084668143544e-23
12270,7,2,2.646378364124119e-16
12270,7,3,7.500027718745853e-12
12270,7,4,2.155621212700728e-08
12270,7,5,3.152382673563435e-08
12270,7,6,4.156688522927988e-11
12270,8,1,1.1317889733351316e-40
12270,8,2,4.390118756629085e-33
12270,8,3,2.194988387776339e-25
12270,8,4,6.336987472468956e-22
12270,8,5,9.125614723667438e-22
12270,8,6,1.1706395004918345e-24
12330,1,1,4.254440903186527e-33
12330,1,2,2.368571319813835e-23
12330,1,3,4.616182218155772e-18
12330,1,4,8.740879024629883e-17
12330,1,5,4.269972542383723e-18
12330,1,6,1.8687515938676895e-23
12330,2,1,1.6253280249028467e-18
12330,2,2,2.2099604131165578e-11
12330,2,3,3.588137154752356e-07
12330,2,4,4.602135783279501e-06
12330,2,5,1.6763304109317317e-07
12330,2,6,5.146809014575888e-13
12330,3,1,4.945685563736768e-12
12330,3,2,4.966496166048429e-05
12330,3,3,0.031778939649940545
12330,3,4,0.05486946641466645
12330,3,5,0.00042145973143623634
12330,3,6,3.629305437526645e-09
12330,4,1,1.6116422723803985e-11
12330,4,2,0.0001623986925487166
12330,4,3,0.08296370659297528
12330,4,4,0.0978942210992052
12330,4,5,0.0006365966082787191
12330,4,6,8.578964329158177e-08
12330,5,1,3.5246366949806587e-12
12330,5,2,8.188817520116442e-05
12330,5,3,0.06015785968725978
12330,5,4,0.07449196180260141
12330,5,5,0.00375526048908963
12330,5,6,6.76482534712919e-06
12330,6,1,2.3032472135036765e-14
12330,6,2,5.177170485602376e-07
12330,6,3,0.00042409260983575957
12330,6,4,0.0012668935038935311
12330,6,5,9.448149608174729e-05
12330,6,6,1.5132527229422372e-07
12330,7,1,4.2342066177881835e-24
12330,7,2,9.787241243787002e-17
12330,7,3,2.7762331479060097e-13
12330,7,4,3.3570418970830896e-12
12330,7,5,3.756858487279061e-13
12330,7,6,5.878210310009532e-16
12330,8,1,4.161690595684765e-42
12330,8,2,1.1688355461122908e-34
12330,8,3,1.7362595890813862e-30
12330,8,4,3.2040242915861555e-29
12330,8,5,7.008636928814737e-30
12330,8,6,1.08980298743754e-32
12390,1,1,1.9652780247818015e-30
12390,1,2,8.379255865778004e-24
12390,1,3,1.514897253862331e-18
12390,1,4,3.559660231760501e-17
12390,1,5,2.0876777238352296e-18
12390,1,6,1.1007838282161767e-23
12390,2,1,1.1609732769669117e-17
12390,2,2,1.9437691279895037e-11
12390,2,3,1.0510004541494805e-07
12390,2,4,1.5404938556933921e-06
12390,2,5,6.902526876799187e-08
12390,2,6,6.326560637759111e-13
12390,3,1,6.070696594970185e-13
12390,3,2,4.4352088907504e-06
12390,3,3,0.00659356673771824
12390,3,4,0.05613844647921364
12390,3,5,0.005819020203011748
12390,3,6,2.1683540852421193e-07
12390,4,1,1.4060665260966944e-12
12390,4,2,1.6434460883090666e-05
12390,4,3,0.020248403534573987
12390,4,4,0.14413617114156774
12390,4,5,0.0145153513078951
12390,4,6,2.925668312075537e-06
12390,5,1,2.4868383882074396e-12
12390,5,2,8.657929762381335e-06
12390,5,3,0.006426963900577124
12390,5,4,0.08253436066261673
12390,5,5,0.06540275447328453
12390,5,6,0.00016325146061288656
12390,6,1,6.40117724010356e-14
12390,6,2,2.2118266549276595e-07
12390,6,3,0.00016783405794548712
12390,6,4,0.003595761332812137
12390,6,5,0.003277547454527393
12390,6,6,7.504625712020092e-06
12390,7,1,1.0932286763712484e-22
12390,7,2,3.954031298382263e-16
12390,7,3,5.137424159590206e-13
12390,7,4,6.208285126593159e-11
12390,7,5,4.448107513143028e-11
12390,7,6,7.306886564698504e-14
12390,8,1,3.6890009316006135e-40
12390,8,2,1.5626907427696515e-33
12390,8,3,1.9155844733710778e-29
12390,8,4,5.867557598907656e-27
12390,8,5,2.9114105399901377e-27
12390,8,6,2.008503601428329e-30
12450,1,1,4.602553266575526e-29
12450,1,2,1.159239704040654e-22
12450,1,3,5.172873813763645e-18
12450,1,4,7.566934890762435e-17
12450,1,5,2.6361360068656035e-18
12450,1,6,6.509205688283039e-24
12450,2,1,2.890320970275122e-16
12450,2,2,6.446559333593288e-10
12450,2,3,8.464925652865925e-07
12450,2,4,9.913112310808196e-06
12450,2,5,3.8473042561552935e-07
12450,2,6,3.970241754669123e-12
12450,3,1,1.1848604695232981e-11
12450,3,2,5.472654912308463e-05
12450,3,3,0.030981196233434264
12450,3,4,0.07161666048122596
12450,3,5,0.003180498829512763
12450,3,6,1.7322952821883666e-07
12450,4,1,1.1638451255016644e-11
12450,4,2,8.00402261872971e-05
12450,4,3,0.055769571343281026
12450,4,4,0.10445107026106938
12450,4,5,0.004838215416083895
12450,4,6,5.0764362448902875e-06
12450,5,1,1.2236060035945593e-10
12450,5,2,0.00037985937822192527
12450,5,3,0.05253750637036159
12450,5,4,0.06030408854735736
12450,5,5,0.021685345143262893
12450,5,6,0.00030818004631583796
12450,6,1,1.5274495570057055e-12
12450,6,2,4.433967801842915e-06
12450,6,3,0.0006343616103346994
12450,6,4,0.001670983852270065
12450,6,5,0.000544663721693757
12450,6,6,3.74602229869752e-06
12450,7,1,8.634121410596807e-22
12450,7,2,2.4136454230758165e-15
12450,7,3,5.673474737545756e-13
12450,7,4,1.0647040887640614e-11
12450,7,5,3.757208057740184e-12
12450,7,6,8.197849282820698e-15
12450,8,1,9.940192759749949e-40
12450,8,2,2.777921738080153e-33
12450,8,3,5.968055664476176e-30
12450,8,4,2.8137821183004547e-28
12450,8,5,1.0877197504624973e-28
12450,8,6,1.9606470460330903e-31
12510,1,1,7.65824454811811e-32
12510,1,2,1.226130169743056e-25
12510,1,3,2.8554308540352446e-23
12510,1,4,3.815510718469938e-23
12510,1,5,7.55050203558484e-24
12510,1,6,1.1485417998544892e-27
12510,2,1,1.2097391351108157e-17
12510,2,2,2.0455867248788206e-11
