frame,gridx,gridy,hand_value
210,5,2,5.402314453940791e-74
210,5,3,3.8645102579449243e-63
210,5,4,3.861010931774116e-57
210,5,5,2.0030027941329917e-55
210,5,6,2.2767832795012716e-56
210,6,1,1.8413411741750833e-124
210,6,2,1.1884542967741266e-108
210,6,3,8.586824526724155e-98
210,6,4,8.552149414120203e-92
210,6,5,4.3870235333501655e-90
210,6,6,4.912128609019188e-91
210,7,1,5.313844711832949e-168
210,7,2,3.4896122407880614e-152
210,7,3,2.5408920525601334e-141
210,7,4,2.5297527553789494e-135
210,7,5,1.2912954491648217e-133
210,7,6,1.4361036658975762e-134
210,8,1,2.0243066011019246e-220
210,8,2,1.3450892738264174e-204
210,8,3,9.842915481749207e-194
210,8,4,9.797686625724967e-188
210,8,5,4.986877768915109e-186
210,8,6,5.525286092189254e-187
270,1,1,1.535595558629196e-39
270,1,2,8.251450825790649e-23
270,1,3,5.2621019133909033e-11
270,1,4,0.0005033417272215007
270,1,5,0.21263927932749985
270,1,6,0.13874077803523144
270,2,1,9.832194233257986e-42
270,2,2,7.670317621736666e-25
270,2,3,9.41854448135391e-13
270,2,4,2.0305035557784835e-05
270,2,5,0.01503753614302642
270,2,6,0.011293489895468188
270,3,1,6.831426043649307e-46
270,3,2,1.0246827605298753e-28
270,3,3,1.668015439268053e-16
270,3,4,3.48814751892914e-09
270,3,5,2.115654861859303e-06
270,3,6,1.3655237592008434e-06
270,4,1,3.4494663575428357e-57
270,4,2,5.579770397343905e-40
270,4,3,1.013750893313077e-27
270,4,4,2.5796154549981708e-20
270,4,5,2.1580175997295385e-17
270,4,6,1.812748004114787e-17
270,5,1,4.643139095844208e-77
270,5,2,8.259573994332926e-60
270,5,3,1.774368467679842e-47
270,5,4,6.123366908719167e-40
270,5,5,7.442412620983987e-37
270,5,6,7.676126084279674e-37
270,6,1,1.0755029695541539e-105
270,6,2,2.197210379228497e-88
270,6,3,6.055188568410213e-76
270,6,4,2.988530367156883e-68
270,6,5,4.863486978306617e-65
270,6,6,5.643637765542346e-65
270,7,1,3.9371342404451506e-143
270,7,2,9.855664387842417e-126
270,7,3,3.69823379812269e-113
270,7,4,2.4892646689826175e-105
270,7,5,4.864108182563179e-102
270,7,6,6.021976766889122e-102
270,8,1,2.2621030838714083e-189
270,8,2,7.370037738670997e-172
270,8,3,3.730452882185429e-159
270,8,4,3.1201358031362125e-151
270,8,5,6.79980029368425e-148
270,8,6,8.747940325389503e-148
330,1,1,1.4361541594703852e-39
330,1,2,7.78314447295388e-23
330,1,3,5.012294949828726e-11
330,1,4,0.0004864634631971119
330,1,5,0.21037148740311132
330,1,6,0.13950959108535613
330,2,1,9.600346127609561e-42
330,2,2,7.851394946273207e-25
330,2,3,1.0004545965361471e-12
330,2,4,2.1856530651263086e-05
330,2,5,0.016154353141918484
330,2,6,0.012084693197387275
330,3,1,7.576620174839119e-46
330,3,2,1.137459767065819e-28
330,3,3,1.853869604469652e-16
330,3,4,3.885678908061311e-09
330,3,5,2.36855698252927e-06
330,3,6,1.5381407370408137e-06
330,4,1,3.857531037863772e-57
330,4,2,6.249006802799456e-40
330,4,3,1.1382700885127094e-27
330,4,4,2.912923598898459e-20
330,4,5,2.463932022852603e-17
330,4,6,2.090653919735164e-17
330,5,1,5.21634624584875e-77
330,5,2,9.300121193782565e-60
330,5,3,2.0069938100446871e-47
330,5,4,6.991433858172396e-40
330,5,5,8.616541272586299e-37
330,5,6,8.977772059638941e-37
330,6,1,1.2129412944814892e-105
330,6,2,2.4869586768861824e-88
330,6,3,6.902253141524768e-76
330,6,4,3.445956270344933e-68
330,6,5,5.685483784827986e-65
330,6,6,6.660741633470976e-65
330,7,1,4.457900992668154e-143
330,7,2,1.1220454178125783e-125
330,7,3,4.2477197846027354e-113
330,7,4,2.8917694919757976e-105
330,7,5,5.724379047386326e-102
330,7,6,7.15330554567116e-102
330,8,1,2.5729515214269766e-189
330,8,2,8.442482759745824e-172
330,8,3,4.3118665541073063e-159
330,8,4,3.6440901223631925e-151
330,8,5,8.042148125255213e-148
330,8,6,1.0443437487359873e-147
390,1,1,1.3367127603115734e-39
390,1,2,7.314838120117111e-23
390,1,3,4.762487986266548e-11
390,1,4,0.0004695851991727231
390,1,5,0.20810369547872265
390,1,6,0.1402784041354807
390,2,1,9.368498021961133e-42
390,2,2,8.032472270809747e-25
390,2,3,1.0590547449369037e-12
390,2,4,2.3408025744741354e-05
390,2,5,0.01727117014081055
390,2,6,0.012875896499306393
390,3,1,8.321814306028938e-46
390,3,2,1.2502367736017624e-28
390,3,3,2.0397237696712508e-16
390,3,4,4.28321029719348e-09
390,3,5,2.621459103199238e-06
390,3,6,1.7107577148807842e-06
390,4,1,4.2655957181847065e-57
390,4,2,6.91824320825501e-40
390,4,3,1.2627892837123415e-27
390,4,4,3.2462317427987487e-20
390,4,5,2.769846445975669e-17
390,4,6,2.368559835355539e-17
390,5,1,5.789553395853286e-77
390,5,2,1.0340668393232207e-59
390,5,3,2.239619152409532e-47
390,5,4,7.859500807625622e-40
390,5,5,9.790669924188614e-37
390,5,6,1.0279418034998208e-36
390,6,1,1.3503796194088243e-105
390,6,2,2.776706974543867e-88
390,6,3,7.749317714639322e-76
390,6,4,3.9033821735329825e-68
390,6,5,6.5074805913493555e-65
390,6,6,7.677845501399607e-65
390,7,1,4.97866774489116e-143
390,7,2,1.258524396840915e-125
390,7,3,4.79720577108278e-113
390,7,4,3.2942743149689793e-105
390,7,5,6.5846499122094765e-102
390,7,6,8.284634324453202e-102
390,8,1,2.8837999589825457e-189
390,8,2,9.514927780820652e-172
390,8,3,4.893280226029182e-159
390,8,4,4.168044441590173e-151
390,8,5,9.284495956826172e-148
390,8,6,1.2138934649330254e-147
450,1,1,2.8086187847325337e-32
450,1,2,1.284807400511695e-21
450,1,3,9.940449297521316e-15
450,1,4,4.73798494535895e-07
450,1,5,0.0018277806832121032
450,1,6,0.026222520287342416
450,2,1,2.0101428602498798e-22
450,2,2,8.618465870076575e-12
450,2,3,5.462573870332343e-06
450,2,4,0.00021514795361421595
450,2,5,0.021526142645400387
450,2,6,0.10120513870966769
450,3,1,3.48571150235353e-20
450,3,2,1.4457372662320263e-09
450,3,3,0.000883618649581881
450,3,4,0.032934431458607936
450,3,5,0.003165918166198023
450,3,6,0.016280741939522746
450,4,1,8.189230341502045e-22
450,4,2,3.31632803536162e-11
450,4,3,1.9795112062777995e-05
450,4,4,0.0008429953336600919
450,4,5,0.007556165731170871
450,4,6,0.0014887856241499297
450,5,1,3.5933003169965786e-30
450,5,2,3.0892274592234352e-18
450,5,3,4.7823438108584875e-11
450,5,4,3.5211459691672506e-07
450,5,5,3.1559625203958395e-05
450,5,6,6.47887490643698e-06
450,6,1,1.1651102717538041e-41
450,6,2,1.6702497005874458e-29
450,6,3,3.119005832526965e-21
450,6,4,9.01531952962514e-17
450,6,5,3.585047064238974e-15
450,6,6,7.693835740464117e-16
450,7,1,2.1844734499113575e-61
450,7,2,1.4864819969651812e-47
450,7,3,1.9279268221867585e-38
450,7,4,4.253438695477405e-34
450,7,5,2.604839793864423e-33
450,7,6,2.0876614403901596e-34
450,8,1,1.1937609272535601e-87
450,8,2,1.3757327660175701e-73
450,8,3,1.7976251313421657e-64
450,8,4,3.9177228713725565e-60
450,8,5,1.7389278874275926e-59
450,8,6,2.053577960433337e-61
510,1,1,1.0508951890546898e-50
510,1,2,1.3191449608707342e-38
510,1,3,2.045131461956979e-31
510,1,4,1.6538662483729534e-28
510,1,5,4.2274109043536824e-21
510,1,6,1.5527015094772517e-16
510,2,1,1.3954453260902268e-34
510,2,2,1.7546029961826728e-22
510,2,3,2.7247352992777803e-15
510,2,4,1.1757035653858839e-12
510,2,5,7.813255888498106e-11
510,2,6,2.529238941953984e-06
510,3,1,4.132411507219789e-27
510,3,2,5.204345310516999e-15
510,3,3,8.097213067481093e-08
510,3,4,3.559195783960055e-05
510,3,5,2.2010341449865264e-05
510,3,6,0.0021936643815062243
510,4,1,3.473436426331589e-26
510,4,2,4.3782978854604564e-14
510,4,3,6.903617273604187e-07
510,4,4,0.0004916129342626818
510,4,5,0.005090057759423872
510,4,6,0.03499002007473344
510,5,1,1.9217601053724332e-29
510,5,2,2.451304498475175e-17
510,5,3,7.241294416719529e-10
510,5,4,8.649059551483177e-06
510,5,5,0.016431747575266407
510,5,6,0.10621336101752282
510,6,1,1.0002007854709267e-40
510,6,2,1.0074435124308426e-27
510,6,3,2.2643139001109517e-18
510,6,4,7.980840792097132e-10
510,6,5,1.4499336800355845e-05
510,6,6,0.005612826081512984
510,7,1,5.237664667424119e-59
510,7,2,1.970400620699282e-43
510,7,3,6.429570515681368e-29
510,7,4,1.566076281511053e-16
510,7,5,9.813913206475734e-09
510,7,6,8.118167089761156e-05
510,8,1,4.428846683367446e-71
510,8,2,1.1274182922809476e-48
510,8,3,2.926609568175683e-31
510,8,4,8.366111479485241e-19
510,8,5,4.402063638511626e-11
510,8,6,2.0776467622322666e-07
570,1,1,7.969183204605743e-96
570,1,2,3.843054515863791e-76
570,1,3,2.0945853038455726e-61
570,1,4,1.3927327208033412e-51
570,1,5,1.4999248635419133e-46
570,1,6,1.7528810924047613e-45
570,2,1,1.4440750263307373e-73
570,2,2,6.365371467498083e-54
570,2,3,3.099548210046911e-39
570,2,4,1.833176441340762e-29
570,2,5,1.803266278934406e-24
570,2,6,2.0792311085737875e-23
570,3,1,5.635420656895406e-60
570,3,2,1.781049109274089e-40
570,3,3,8.045265535596566e-26
570,3,4,4.3789940495856546e-16
570,3,5,4.320969283145863e-11
570,3,6,7.030790389004582e-10
570,4,1,8.124737382215338e-45
570,4,2,2.6424308551294046e-29
570,4,3,2.9587224579524473e-18
570,4,4,5.757673936496395e-11
570,4,5,8.97715281326877e-06
570,4,6,0.0007791670332725084
570,5,1,2.7356530524370696e-37
570,5,2,3.1474885783851894e-22
570,5,3,1.5202197551998895e-11
570,5,4,2.53656942731183e-05
570,5,5,0.008749438902902125
570,5,6,0.09669985823335843
570,6,1,2.6728390795752357e-36
570,6,2,2.479017731615928e-21
570,6,3,7.693768585200249e-11
570,6,4,0.00010723788449516921
570,6,5,0.02146863637063845
570,6,6,0.04504633311930977
570,7,1,1.9762755564518077e-39
570,7,2,1.6210286036556177e-24
570,7,3,4.908505298757534e-14
570,7,4,2.16192169154542e-06
570,7,5,0.01067991876296963
570,7,6,0.12087731824042537
570,8,1,1.5401521885782288e-45
570,8,2,1.5380384799583904e-27
570,8,3,1.6192362387286893e-14
570,8,4,2.0369824237294445e-06
570,8,5,0.007034648738836288
570,8,6,0.04510107554042623
630,1,1,2.1259524740680432e-119
630,1,2,1.5178514356011385e-104
630,1,3,1.2064350833847255e-94
630,1,4,1.6185123420027994e-89
630,1,5,5.02258699223543e-88
630,1,6,1.28007380749389e-88
630,2,1,2.2986516595183812e-85
630,2,2,1.641209783443695e-70
630,2,3,1.304338968359963e-60
630,2,4,1.7419540198380614e-55
630,2,5,6.661984979930296e-54
630,2,6,2.5995906925483016e-54
630,3,1,3.25467000239898e-60
630,3,2,2.3242420580896966e-45
630,3,3,1.8548946023447808e-35
630,3,4,2.7731984323845024e-30
630,3,5,1.9166083783787548e-28
630,3,6,9.797786966127801e-29
630,4,1,6.522256697490351e-44
630,4,2,4.6598475698796815e-29
630,4,3,3.7684272908670857e-19
630,4,4,7.678449986276356e-14
630,4,5,1.0423506592476743e-11
630,4,6,6.085695866326354e-12
630,5,1,6.736725988156163e-36
630,5,2,2.247577191797912e-21
630,5,3,1.7309939786002644e-11
630,5,4,6.5592674814688955e-06
630,5,5,0.0016095115295507723
630,5,6,0.001097696692376133
630,6,1,3.48852613080808e-32
630,6,2,1.75184807036788e-18
630,6,3,1.1799612177747222e-09
630,6,4,0.00013482446566521689
630,6,5,0.07484976632927672
630,6,6,0.09208729814786722
630,7,1,1.1317336641566326e-32
630,7,2,8.354338235364763e-19
630,7,3,2.714808315294056e-09
630,7,4,0.0005592473925766823
630,7,5,0.05314129855881545
630,7,6,0.06781935660168537
630,8,1,2.439572715861856e-33
630,8,2,1.5130520285026725e-18
630,8,3,1.1870500813253272e-08
630,8,4,0.0022917268937329674
630,8,5,0.09043641920023411
630,8,6,0.02452588825781557
690,1,1,2.1270705691057504e-111
690,1,2,7.281979368255689e-94
690,1,3,5.7473934963174356e-80
690,1,4,1.8793438225288197e-70
690,1,5,2.320083657470226e-63
690,1,6,7.001292134925663e-60
690,2,1,6.773192381543587e-80
690,2,2,8.445422155252563e-64
690,2,3,3.0835518346872334e-51
690,2,4,3.218691903173175e-42
690,2,5,6.2802098203331175e-37
690,2,6,1.144801091057687e-33
690,3,1,4.487640922412254e-56
690,3,2,5.515396801735692e-41
690,3,3,4.938320230741914e-30
690,3,4,2.0860260934463382e-22
690,3,5,4.691726007823734e-18
690,3,6,3.5313342867225387e-16
690,4,1,2.7101403465963825e-40
690,4,2,1.217887647034357e-25
690,4,3,9.755008039304547e-16
690,4,4,6.051132671301717e-10
690,4,5,4.670510644391954e-07
690,4,6,2.122223653531663e-06
690,5,1,3.3858442172478715e-32
690,5,2,7.136778919812799e-18
690,5,3,2.059961497673767e-08
690,5,4,0.001292233723576427
690,5,5,0.01922866138352222
690,5,6,0.004133314398685391
690,6,1,3.767016117271374e-30
690,6,2,3.9502652374010716e-16
690,6,3,6.445088731156356e-07
690,6,4,0.022301107458385466
690,6,5,0.15676742460076937
690,6,6,0.024403912365219233
690,7,1,5.264860717690483e-31
690,7,2,3.0768618437465445e-17
690,7,3,2.3513181104407705e-08
690,7,4,0.0003844208597618879
690,7,5,0.040813642213801654
690,7,6,0.13863300234677073
690,8,1,1.2552311393674724e-37
690,8,2,6.129769271682812e-24
690,8,3,3.482355633208485e-15
690,8,4,1.079652670439762e-09
690,8,5,1.4408351387455518e-05
690,8,6,5.396720852949086e-05
750,1,1,9.36140691316631e-114
750,1,2,8.32233109372988e-95
750,1,3,2.368265631028725e-80
750,1,4,7.452728370559471e-69
750,1,5,1.2662020312457066e-60
750,1,6,4.6203115687877046e-57
750,2,1,3.9007822275290485e-84
750,2,2,3.8183599720800166e-66
750,2,3,4.167809485146956e-52
750,2,4,3.399826987993593e-42
750,2,5,2.5279790776370398e-34
750,2,6,9.558639420059605e-31
750,3,1,9.221635561510097e-63
750,3,2,1.8689655485582944e-45
750,3,3,2.2452315192556935e-32
750,3,4,3.7796086987999007e-23
750,3,5,8.477460499264224e-17
750,3,6,3.0219187662420434e-13
750,4,1,4.518531835266142e-50
750,4,2,6.314692025737961e-33
750,4,3,1.514792476619791e-20
750,4,4,2.6309551946987877e-12
750,4,5,2.0887433695126636e-07
750,4,6,0.00026037554880467816
750,5,1,1.0952525044818991e-45
750,5,2,1.4146061319236386e-28
750,5,3,2.2679249048335926e-16
750,5,4,8.9655080654591e-09
750,5,5,8.062234512086418e-05
750,5,6,0.035704402467576966
750,6,1,4.590773455642139e-43
750,6,2,1.3310042307854793e-25
750,6,3,4.2655424953801066e-13
750,6,4,1.8151237933403583e-05
750,6,5,0.02370481855022433
750,6,6,0.03660670630947663
750,7,1,1.2910729318621904e-42
750,7,2,3.719763991553246e-25
750,7,3,1.1795667383905463e-12
750,7,4,4.925586302730851e-05
750,7,5,0.06199664809056454
750,7,6,0.08391203811586535
750,8,1,8.343575340287075e-47
750,8,2,2.373048885201758e-29
750,8,3,7.371534410537928e-17
750,8,4,2.9662800561004345e-09
750,8,5,3.462850291014359e-06
750,8,6,4.208343722232081e-06
810,1,1,9.27494596038161e-128
810,1,2,6.149142343802507e-106
810,1,3,4.518210717893081e-89
810,1,4,4.341237481748553e-77
810,1,5,7.535562195731002e-70
810,1,6,5.442506956155509e-67
810,2,1,3.1917225499404833e-98
810,2,2,2.0569177745801798e-76
810,2,3,1.4203052058088848e-59
810,2,4,1.2029043236670882e-47
810,2,5,1.7819696332900169e-40
810,2,6,1.2273673467182857e-37
810,3,1,1.5566722120407702e-77
810,3,2,9.799287612552756e-56
810,3,3,6.473414647876987e-39
810,3,4,4.98531043853789e-27
810,3,5,6.330442996993241e-20
810,3,6,4.0513466141912944e-17
810,4,1,1.3062959242951773e-65
810,4,2,8.046540737125864e-44
810,4,3,5.146796796160572e-27
810,4,4,3.714240322177601e-15
810,4,5,4.1447878243833696e-08
810,4,6,2.402241246872144e-05
810,5,1,7.598258964163544e-62
810,5,2,4.611839800724301e-40
810,5,3,2.9065341374306817e-23
810,5,4,2.0491081574105084e-11
810,5,5,0.000216923550352204
810,5,6,0.11885896849235138
810,6,1,4.5652430418020705e-59
810,6,2,9.568074020620467e-39
810,6,3,3.0859669485463944e-23
810,6,4,5.7996411667255726e-12
810,6,5,6.331988758093161e-05
810,6,6,0.07374601342782257
810,7,1,1.025034447584158e-58
810,7,2,2.0978246372669622e-38
810,7,3,5.216920939420676e-23
810,7,4,2.0279751497309535e-12
810,7,5,2.861669557399005e-06
810,7,6,0.001266623072756116
810,8,1,3.986557642899985e-63
810,8,2,7.945421680821708e-43
810,8,3,1.8760387020953122e-27
810,8,4,7.486566906704115e-17
810,8,5,5.987433908023528e-10
810,8,6,6.011355384517293e-07
870,1,1,5.968539395867396e-91
870,1,2,2.2955467517571994e-80
870,1,3,2.2777715273263735e-74
870,1,4,2.322102190072947e-72
870,1,5,7.607304277412611e-73
870,1,6,8.051126069293556e-70
870,2,1,5.0559527073227365e-61
870,2,2,1.8420622840385432e-50
870,2,3,1.450227777020954e-44
870,2,4,1.2358744224788082e-42
870,2,5,3.439389789435553e-43
870,2,6,2.5905294183054597e-40
870,3,1,5.758739842369326e-40
870,3,2,2.0291296632013605e-29
870,3,3,1.335446258634174e-23
870,3,4,9.275011079591795e-22
870,3,5,2.439421602693441e-22
870,3,6,1.283133257993372e-19
870,4,1,1.4366555905774907e-27
870,4,2,3.8659916722442324e-17
870,4,3,2.159874820610208e-11
870,4,4,1.502412035735475e-09
870,4,5,2.868825439427706e-09
870,4,6,1.987844495661447e-07
870,5,1,1.0788638850686487e-21
870,5,2,1.0697872093528734e-11
870,5,3,4.7956184647032994e-06
870,5,4,0.0024536014341649836
870,5,5,0.017423415486204536
870,5,6,0.02172805662842397
870,6,1,3.783208351676177e-21
870,6,2,4.345541965714073e-11
870,6,3,2.3046315418705622e-05
870,6,4,0.013360096554791784
870,6,5,0.09599368918006423
870,6,6,0.05153916439268302
870,7,1,6.282858046960562e-25
870,7,2,9.885749138808394e-15
870,7,3,2.335166609963056e-08
870,7,4,0.0016230519723358153
870,7,5,0.061599240961838726
870,7,6,0.03832071601298249
870,8,1,3.877329100685138e-36
870,8,2,8.363640062213183e-21
870,8,3,4.2486551830279335e-10
870,8,4,0.0004301176677052585
870,8,5,0.04782335986249614
870,8,6,0.03667576801017615
930,1,1,3.0157988356632987e-52
930,1,2,9.688406887622029e-45
930,1,3,1.3021804325307056e-41
930,1,4,1.3711124165827914e-41
930,1,5,1.0859483120809192e-44
930,1,6,2.0712130692087887e-52
930,2,1,3.284586789897991e-30
930,2,2,7.203851710282785e-23
930,2,3,6.881257205910102e-20
930,2,4,6.423676154721535e-20
930,2,5,4.5944938511608024e-23
930,2,6,8.472010644497499e-31
930,3,1,6.974252468762486e-17
930,3,2,1.1603731901156549e-09
930,3,3,7.75727962184107e-07
930,3,4,5.918461301920118e-07
930,3,5,3.3524576393472094e-10
930,3,6,5.802336636488445e-18
930,4,1,9.679689692267011e-12
930,4,2,0.00011745885944519012
930,4,3,0.06437131591460761
930,4,4,0.04727243735426917
930,4,5,5.311698961724437e-05
930,4,6,2.394444369149302e-11
930,5,1,1.819161334863334e-11
930,5,2,0.00015562479378379806
930,5,3,0.08769207898947583
930,5,4,0.12141775746692224
930,5,5,0.0019050834470602663
930,5,6,7.161182373905615e-08
930,6,1,3.834286191560815e-14
930,6,2,2.968176440955771e-06
930,6,3,0.018673519981857237
930,6,4,0.06579038888279821
930,6,5,0.0015311731130353038
930,6,6,5.250985904375085e-07
930,7,1,3.219074425723892e-18
930,7,2,9.263480549380862e-10
930,7,3,7.11581836376045e-06
930,7,4,3.756506708652616e-05
930,7,5,3.171446821672401e-05
930,7,6,2.561929349682521e-07
930,8,1,2.2053120945577983e-29
930,8,2,6.446754507172035e-21
930,8,3,1.7633615469439198e-15
930,8,4,1.1024799614779213e-10
930,8,5,1.02895321568246e-09
930,8,6,2.2479183368756506e-11
990,1,1,1.0584480386374913e-69
990,1,2,4.2718480286914136e-63
990,1,3,6.787831218409242e-61
990,1,4,2.4432309062503347e-61
990,1,5,1.540565881022093e-64
990,1,6,9.383785504059682e-72
990,2,1,2.969975070914217e-43
990,2,2,1.228152638147548e-36
990,2,3,2.667625824956077e-34
990,2,4,1.8743824091546947e-34
990,2,5,2.737739954354643e-37
990,2,6,2.7241527467237624e-44
990,3,1,1.1797423996051745e-25
990,3,2,6.072063385546067e-19
990,3,3,3.882577192263968e-16
990,3,4,5.133593520709829e-16
990,3,5,1.0701960255444855e-18
990,3,6,1.3995017965415156e-25
990,4,1,4.3921862495875566e-16
990,4,2,8.390877883673789e-09
990,4,3,7.846337526282888e-06
990,4,4,8.263181950419345e-06
990,4,5,1.4430567871888636e-08
990,4,6,3.3535842615349194e-14
990,5,1,8.516885750583536e-12
990,5,2,0.00010825870467927536
990,5,3,0.0505560155389212
990,5,4,0.05165052379956312
990,5,5,0.0013782316967767263
990,5,6,2.6854997232184423e-08
990,6,1,6.40692652857783e-12
990,6,2,8.350069996908081e-05
990,6,3,0.055617786261774986
990,6,4,0.22385213510523497
990,6,5,0.02505160302750149
990,6,6,8.510160010191076e-07
990,7,1,4.2576905701851756e-17
990,7,2,1.0697799840058588e-09
990,7,3,8.649438007160465e-06
990,7,4,0.0006132582283635697
990,7,5,0.00012456439443959047
