"Time","Segmentation_Prob","Movie","Condition"
113.689482470785,0.00101797228379414,"1.2.3_C1_trim","coarse"
114.691151919866,0.000471569921502524,"1.2.3_C1_trim","coarse"
115.692821368948,0.000170775602416067,"1.2.3_C1_trim","coarse"
116.69449081803,4.80721707827388e-05,"1.2.3_C1_trim","coarse"
117.696160267112,1.13708677139971e-05,"1.2.3_C1_trim","coarse"
118.697829716194,2.0552193403155e-06,"1.2.3_C1_trim","coarse"
119.699499165275,3.15548534167215e-07,"1.2.3_C1_trim","coarse"
120.701168614357,4.76130133388162e-07,"1.2.3_C1_trim","coarse"
121.702838063439,3.16053068284226e-06,"1.2.3_C1_trim","coarse"
122.704507512521,1.65178456261217e-05,"1.2.3_C1_trim","coarse"
123.706176961603,7.67231076518969e-05,"1.2.3_C1_trim","coarse"
124.707846410684,0.000275925637585069,"1.2.3_C1_trim","coarse"
125.709515859766,0.000767738628243466,"1.2.3_C1_trim","coarse"
126.711185308848,0.00172775103972495,"1.2.3_C1_trim","coarse"
127.71285475793,0.00310602465282371,"1.2.3_C1_trim","coarse"
128.714524207012,0.00445210941140484,"1.2.3_C1_trim","coarse"
129.716193656093,0.00510717436703903,"1.2.3_C1_trim","coarse"
130.717863105175,0.00466848754047012,"1.2.3_C1_trim","coarse"
131.719532554257,0.00340750440099239,"1.2.3_C1_trim","coarse"
132.721202003339,0.00198300890851536,"1.2.3_C1_trim","coarse"
133.722871452421,0.000919241848107917,"1.2.3_C1_trim","coarse"
134.724540901503,0.000346820079439758,"1.2.3_C1_trim","coarse"
135.726210350584,0.000108333734509952,"1.2.3_C1_trim","coarse"
136.727879799666,6.32444165029848e-05,"1.2.3_C1_trim","coarse"
137.729549248748,0.000200813841597854,"1.2.3_C1_trim","coarse"
138.73121869783,0.000747482076049903,"1.2.3_C1_trim","coarse"
139.732888146912,0.00231634347798547,"1.2.3_C1_trim","coarse"
140.734557595993,0.00607732339775016,"1.2.3_C1_trim","coarse"
141.736227045075,0.013127135188917,"1.2.3_C1_trim","coarse"
142.737896494157,0.0234646844593463,"1.2.3_C1_trim","coarse"
143.739565943239,0.0350043251062532,"1.2.3_C1_trim","coarse"
144.741235392321,0.0437300094050412,"1.2.3_C1_trim","coarse"
145.742904841402,0.0465242179043705,"1.2.3_C1_trim","coarse"
146.744574290484,0.0438913924079183,"1.2.3_C1_trim","coarse"
147.746243739566,0.0410337664755454,"1.2.3_C1_trim","coarse"
148.747913188648,0.0449724474627836,"1.2.3_C1_trim","coarse"
149.74958263773,0.0598233513987441,"1.2.3_C1_trim","coarse"
150.751252086811,0.0831237267015423,"1.2.3_C1_trim","coarse"
151.752921535893,0.104810038676944,"1.2.3_C1_trim","coarse"
152.754590984975,0.113675037526943,"1.2.3_C1_trim","coarse"
153.756260434057,0.104684325489161,"1.2.3_C1_trim","coarse"
154.757929883139,0.0833932384142802,"1.2.3_C1_trim","coarse"
155.75959933222,0.0607140860467865,"1.2.3_C1_trim","coarse"
156.761268781302,0.0437746833921635,"1.2.3_C1_trim","coarse"
157.762938230384,0.0338002482331176,"1.2.3_C1_trim","coarse"
158.764607679466,0.02773925667855,"1.2.3_C1_trim","coarse"
159.766277128548,0.0225070540257708,"1.2.3_C1_trim","coarse"
160.767946577629,0.0169576205727225,"1.2.3_C1_trim","coarse"
161.769616026711,0.0116288468668597,"1.2.3_C1_trim","coarse"
162.771285475793,0.00753642490044997,"1.2.3_C1_trim","coarse"
163.772954924875,0.005296333929472,"1.2.3_C1_trim","coarse"
164.774624373957,0.00473834232897597,"1.2.3_C1_trim","coarse"
165.776293823038,0.00500839577984438,"1.2.3_C1_trim","coarse"
166.77796327212,0.00515592276164052,"1.2.3_C1_trim","coarse"
167.779632721202,0.00457546580558205,"1.2.3_C1_trim","coarse"
168.781302170284,0.00335310605357213,"1.2.3_C1_trim","coarse"
169.782971619366,0.00199778112186014,"1.2.3_C1_trim","coarse"
170.784641068447,0.0009626445544205,"1.2.3_C1_trim","coarse"
171.786310517529,0.00037958963086056,"1.2.3_C1_trim","coarse"
172.787979966611,0.000117993014454706,"1.2.3_C1_trim","coarse"
173.789649415693,2.86585599273148e-05,"1.2.3_C1_trim","coarse"
174.791318864775,5.97911178704934e-06,"1.2.3_C1_trim","coarse"
175.792988313856,9.9012122223796e-07,"1.2.3_C1_trim","coarse"
176.794657762938,3.04597693127652e-07,"1.2.3_C1_trim","coarse"
177.79632721202,1.50473770309343e-06,"1.2.3_C1_trim","coarse"
178.797996661102,8.61912716033996e-06,"1.2.3_C1_trim","coarse"
179.799666110184,3.69127739621607e-05,"1.2.3_C1_trim","coarse"
180.801335559265,0.000135898167711889,"1.2.3_C1_trim","coarse"
181.803005008347,0.000391297546315729,"1.2.3_C1_trim","coarse"
182.804674457429,0.000878715624334637,"1.2.3_C1_trim","coarse"
183.806343906511,0.00157669838795299,"1.2.3_C1_trim","coarse"
184.808013355593,0.00225167399338939,"1.2.3_C1_trim","coarse"
185.809682804674,0.00256382934801731,"1.2.3_C1_trim","coarse"
186.811352253756,0.00233142861184188,"1.2.3_C1_trim","coarse"
187.813021702838,0.0016857959328112,"1.2.3_C1_trim","coarse"
188.81469115192,0.000970622469349348,"1.2.3_C1_trim","coarse"
189.816360601002,0.000441719334138316,"1.2.3_C1_trim","coarse"
190.818030050083,0.000158614498083002,"1.2.3_C1_trim","coarse"
191.819699499165,4.71062989112205e-05,"1.2.3_C1_trim","coarse"
192.821368948247,1.0750054846963e-05,"1.2.3_C1_trim","coarse"
193.823038397329,1.84560317902397e-06,"1.2.3_C1_trim","coarse"
194.824707846411,2.75341385858246e-07,"1.2.3_C1_trim","coarse"
195.826377295493,3.2343296712013e-08,"1.2.3_C1_trim","coarse"
196.828046744574,2.60722967861666e-09,"1.2.3_C1_trim","coarse"
197.829716193656,1.73068153259997e-10,"1.2.3_C1_trim","coarse"
198.831385642738,1.14591791690077e-11,"1.2.3_C1_trim","coarse"
199.83305509182,4.40087085800549e-13,"1.2.3_C1_trim","coarse"
200.834724540902,1.1121315301583e-14,"1.2.3_C1_trim","coarse"
201.836393989983,4.4718647493392e-16,"1.2.3_C1_trim","coarse"
202.838063439065,6.17291354696957e-18,"1.2.3_C1_trim","coarse"
203.839732888147,0,"1.2.3_C1_trim","coarse"
204.841402337229,0,"1.2.3_C1_trim","coarse"
205.843071786311,0,"1.2.3_C1_trim","coarse"
206.844741235392,0,"1.2.3_C1_trim","coarse"
207.846410684474,0,"1.2.3_C1_trim","coarse"
208.848080133556,6.14334769745072e-17,"1.2.3_C1_trim","coarse"
209.849749582638,2.34312370109449e-15,"1.2.3_C1_trim","coarse"
210.85141903172,8.64746507561686e-14,"1.2.3_C1_trim","coarse"
211.853088480801,2.95938976160061e-12,"1.2.3_C1_trim","coarse"
212.854757929883,6.18737503890129e-11,"1.2.3_C1_trim","coarse"
213.856427378965,9.37847351027257e-10,"1.2.3_C1_trim","coarse"
214.858096828047,1.49881125094667e-08,"1.2.3_C1_trim","coarse"
215.859766277129,1.66172154253122e-07,"1.2.3_C1_trim","coarse"
216.86143572621,1.25672421713079e-06,"1.2.3_C1_trim","coarse"
217.863105175292,9.36928934987729e-06,"1.2.3_C1_trim","coarse"
218.864774624374,5.26195737563964e-05,"1.2.3_C1_trim","coarse"
219.866444073456,0.000220518892917841,"1.2.3_C1_trim","coarse"
220.868113522538,0.000767259227837141,"1.2.3_C1_trim","coarse"
221.869782971619,0.00215437452577,"1.2.3_C1_trim","coarse"
222.871452420701,0.00480501993828652,"1.2.3_C1_trim","coarse"
223.873121869783,0.00869100610183786,"1.2.3_C1_trim","coarse"
224.874791318865,0.0128414992896072,"1.2.3_C1_trim","coarse"
225.876460767947,0.0156538112997761,"1.2.3_C1_trim","coarse"
226.878130217028,0.0160400880556717,"1.2.3_C1_trim","coarse"
227.87979966611,0.0141353508768722,"1.2.3_C1_trim","coarse"
228.881469115192,0.0114447446273895,"1.2.3_C1_trim","coarse"
229.883138564274,0.00983297915561247,"1.2.3_C1_trim","coarse"
230.884808013356,0.0104403527172375,"1.2.3_C1_trim","coarse"
231.886477462437,0.0131070558910727,"1.2.3_C1_trim","coarse"
232.888146911519,0.0163469228699392,"1.2.3_C1_trim","coarse"
233.889816360601,0.0183704053837875,"1.2.3_C1_trim","coarse"
234.891485809683,0.0180758694689602,"1.2.3_C1_trim","coarse"
235.893155258765,0.0157828557812796,"1.2.3_C1_trim","coarse"
236.894824707846,0.0126555069000824,"1.2.3_C1_trim","coarse"
237.896494156928,0.00963975390174944,"1.2.3_C1_trim","coarse"
238.89816360601,0.00710432221677974,"1.2.3_C1_trim","coarse"
239.899833055092,0.00497726514847316,"1.2.3_C1_trim","coarse"
240.901502504174,0.00319181062522916,"1.2.3_C1_trim","coarse"
241.903171953255,0.0018011506360492,"1.2.3_C1_trim","coarse"
242.904841402337,0.000861668356017612,"1.2.3_C1_trim","coarse"
243.906510851419,0.000336106637427485,"1.2.3_C1_trim","coarse"
244.908180300501,0.000106486195540522,"1.2.3_C1_trim","coarse"
245.909849749583,2.82446721474195e-05,"1.2.3_C1_trim","coarse"
246.911519198664,5.65882817591077e-06,"1.2.3_C1_trim","coarse"
247.913188647746,8.53556591709828e-07,"1.2.3_C1_trim","coarse"
248.914858096828,1.21007081989197e-07,"1.2.3_C1_trim","coarse"
249.91652754591,1.22242065518408e-08,"1.2.3_C1_trim","coarse"
250.918196994992,8.51538803189135e-10,"1.2.3_C1_trim","coarse"
251.919866444073,5.79332989085728e-11,"1.2.3_C1_trim","coarse"
252.921535893155,3.0989036149817e-12,"1.2.3_C1_trim","coarse"
253.923205342237,1.0600685183262e-13,"1.2.3_C1_trim","coarse"
254.924874791319,3.09314356094558e-13,"1.2.3_C1_trim","coarse"
255.926544240401,9.56462322921927e-12,"1.2.3_C1_trim","coarse"
256.928213689483,1.68660001718037e-10,"1.2.3_C1_trim","coarse"
257.929883138564,2.95568633465184e-09,"1.2.3_C1_trim","coarse"
258.931552587646,4.4202374380353e-08,"1.2.3_C1_trim","coarse"
259.933222036728,4.4752717230405e-07,"1.2.3_C1_trim","coarse"
260.93489148581,3.51948771433269e-06,"1.2.3_C1_trim","coarse"
261.936560934891,2.50439542048251e-05,"1.2.3_C1_trim","coarse"
262.938230383973,0.000133548167423318,"1.2.3_C1_trim","coarse"
263.939899833055,0.000541024802298896,"1.2.3_C1_trim","coarse"
264.941569282137,0.00188872058643655,"1.2.3_C1_trim","coarse"
265.943238731219,0.00526904853897952,"1.2.3_C1_trim","coarse"
266.9449081803,0.0117623296135307,"1.2.3_C1_trim","coarse"
267.946577629382,0.0217334575042306,"1.2.3_C1_trim","coarse"
268.948247078464,0.0336373000685522,"1.2.3_C1_trim","coarse"
269.949916527546,0.0445753033105185,"1.2.3_C1_trim","coarse"
270.951585976628,0.0524763301297796,"1.2.3_C1_trim","coarse"
271.95325542571,0.0574716771442277,"1.2.3_C1_trim","coarse"
272.954924874791,0.0613490719052271,"1.2.3_C1_trim","coarse"
273.956594323873,0.0650298515670191,"1.2.3_C1_trim","coarse"
274.958263772955,0.0668210323554499,"1.2.3_C1_trim","coarse"
275.959933222037,0.0640853748932945,"1.2.3_C1_trim","coarse"
276.961602671119,0.0561949634297242,"1.2.3_C1_trim","coarse"
277.9632721202,0.0450762026796726,"1.2.3_C1_trim","coarse"
278.964941569282,0.0338163482930481,"1.2.3_C1_trim","coarse"
279.966611018364,0.0245770462090686,"1.2.3_C1_trim","coarse"
280.968280467446,0.0181474999787714,"1.2.3_C1_trim","coarse"
281.969949916528,0.014785680507778,"1.2.3_C1_trim","coarse"
282.971619365609,0.0141045001966288,"1.2.3_C1_trim","coarse"
283.973288814691,0.0150872194026737,"1.2.3_C1_trim","coarse"
284.974958263773,0.0163986359304055,"1.2.3_C1_trim","coarse"
285.976627712855,0.0168039978623283,"1.2.3_C1_trim","coarse"
286.978297161937,0.0158461991735347,"1.2.3_C1_trim","coarse"
287.979966611018,0.0138751218621628,"1.2.3_C1_trim","coarse"
288.9816360601,0.0116461603051591,"1.2.3_C1_trim","coarse"
289.983305509182,0.0097142555982924,"1.2.3_C1_trim","coarse"
290.984974958264,0.00815890913064168,"1.2.3_C1_trim","coarse"
291.986644407346,0.00682268482842209,"1.2.3_C1_trim","coarse"
292.988313856427,0.00552784429440138,"1.2.3_C1_trim","coarse"
293.989983305509,0.00420275776062296,"1.2.3_C1_trim","coarse"
294.991652754591,0.00295628607903383,"1.2.3_C1_trim","coarse"
295.993322203673,0.00214459944338587,"1.2.3_C1_trim","coarse"
296.994991652755,0.00234190607012969,"1.2.3_C1_trim","coarse"
297.996661101836,0.00433106459615122,"1.2.3_C1_trim","coarse"
298.998330550918,0.00886417405298663,"1.2.3_C1_trim","coarse"
300,0.0158514353404121,"1.2.3_C1_trim","coarse"
301.001669449082,0.0239081618680831,"1.2.3_C1_trim","coarse"
302.003338898164,0.0303323377952497,"1.2.3_C1_trim","coarse"
303.005008347245,0.0325177998375188,"1.2.3_C1_trim","coarse"
304.006677796327,0.0297571825746328,"1.2.3_C1_trim","coarse"
305.008347245409,0.0233590865863439,"1.2.3_C1_trim","coarse"
306.010016694491,0.0160442022559676,"1.2.3_C1_trim","coarse"
307.011686143573,0.010144689178995,"1.2.3_C1_trim","coarse"
308.013355592654,0.0064760555098682,"1.2.3_C1_trim","coarse"
309.015025041736,0.00469139784694085,"1.2.3_C1_trim","coarse"
310.016694490818,0.00392511181918198,"1.2.3_C1_trim","coarse"
311.0183639399,0.00357086787583027,"1.2.3_C1_trim","coarse"
312.020033388982,0.00339384522449008,"1.2.3_C1_trim","coarse"
313.021702838063,0.00322024277710437,"1.2.3_C1_trim","coarse"
314.023372287145,0.00285474792406798,"1.2.3_C1_trim","coarse"
315.025041736227,0.00225346251914092,"1.2.3_C1_trim","coarse"
316.026711185309,0.00166006467304181,"1.2.3_C1_trim","coarse"
317.028380634391,0.00142344448484412,"1.2.3_C1_trim","coarse"
318.030050083472,0.00169676565539092,"1.2.3_C1_trim","coarse"
319.031719532554,0.00233081381661698,"1.2.3_C1_trim","coarse"
320.033388981636,0.00304066252242468,"1.2.3_C1_trim","coarse"
321.035058430718,0.0037958320627079,"1.2.3_C1_trim","coarse"
322.0367278798,0.00500967704252966,"1.2.3_C1_trim","coarse"
323.038397328882,0.00699657524003477,"1.2.3_C1_trim","coarse"
324.040066777963,0.00927597891038789,"1.2.3_C1_trim","coarse"
325.041736227045,0.0106495949791324,"1.2.3_C1_trim","coarse"
326.043405676127,0.0102202252781158,"1.2.3_C1_trim","coarse"
327.045075125209,0.0083841386932147,"1.2.3_C1_trim","coarse"
328.04674457429,0.00636952518277747,"1.2.3_C1_trim","coarse"
329.048414023372,0.00529114670115822,"1.2.3_C1_trim","coarse"
330.050083472454,0.00580652501533292,"1.2.3_C1_trim","coarse"
331.051752921536,0.00852683601150117,"1.2.3_C1_trim","coarse"
332.053422370618,0.014497348185165,"1.2.3_C1_trim","coarse"
333.0550918197,0.0240026706433509,"1.2.3_C1_trim","coarse"
334.056761268781,0.0355387158953996,"1.2.3_C1_trim","coarse"
335.058430717863,0.0463280537894619,"1.2.3_C1_trim","coarse"
336.060100166945,0.0536042830687666,"1.2.3_C1_trim","coarse"
337.061769616027,0.0564731839063134,"1.2.3_C1_trim","coarse"
338.063439065109,0.0558797527003921,"1.2.3_C1_trim","coarse"
339.06510851419,0.0531317195460296,"1.2.3_C1_trim","coarse"
340.066777963272,0.0489317856975569,"1.2.3_C1_trim","coarse"
341.068447412354,0.0432105411805462,"1.2.3_C1_trim","coarse"
342.070116861436,0.0358930795612908,"1.2.3_C1_trim","coarse"
343.071786310518,0.027819634743018,"1.2.3_C1_trim","coarse"
344.073455759599,0.0204585052220936,"1.2.3_C1_trim","coarse"
345.075125208681,0.0149580674646469,"1.2.3_C1_trim","coarse"
346.076794657763,0.0116362833720383,"1.2.3_C1_trim","coarse"
347.078464106845,0.0099649636294624,"1.2.3_C1_trim","coarse"
348.080133555927,0.00939865771442591,"1.2.3_C1_trim","coarse"
349.081803005008,0.0101752330016378,"1.2.3_C1_trim","coarse"
350.08347245409,0.0129620218131139,"1.2.3_C1_trim","coarse"
351.085141903172,0.0177608842195038,"1.2.3_C1_trim","coarse"
352.086811352254,0.0231103377712886,"1.2.3_C1_trim","coarse"
353.088480801336,0.0264722128339061,"1.2.3_C1_trim","coarse"
354.090150250417,0.0261220817791551,"1.2.3_C1_trim","coarse"
355.091819699499,0.0221488194719131,"1.2.3_C1_trim","coarse"
356.093489148581,0.0160936314996003,"1.2.3_C1_trim","coarse"
357.095158597663,0.00998923704044733,"1.2.3_C1_trim","coarse"
358.096828046745,0.00520396139386749,"1.2.3_C1_trim","coarse"
359.098497495826,0.00225175327680287,"1.2.3_C1_trim","coarse"
360.100166944908,0.000820167765225482,"1.2.3_C1_trim","coarse"
361.10183639399,0.000236647838470587,"1.2.3_C1_trim","coarse"
362.103505843072,5.3224502422994e-05,"1.2.3_C1_trim","coarse"
363.105175292154,1.0292548359852e-05,"1.2.3_C1_trim","coarse"
364.106844741235,1.56041950580795e-06,"1.2.3_C1_trim","coarse"
365.108514190317,1.69513843401217e-07,"1.2.3_C1_trim","coarse"
366.110183639399,1.84761591989026e-08,"1.2.3_C1_trim","coarse"
367.111853088481,4.4989153887173e-08,"1.2.3_C1_trim","coarse"
368.113522537563,4.04768722181421e-07,"1.2.3_C1_trim","coarse"
369.115191986644,3.83993283617588e-06,"1.2.3_C1_trim","coarse"
370.116861435726,2.77794732144448e-05,"1.2.3_C1_trim","coarse"
371.118530884808,0.000146478205818885,"1.2.3_C1_trim","coarse"
372.12020033389,0.000636255771611157,"1.2.3_C1_trim","coarse"
373.121869782972,0.00226610850837819,"1.2.3_C1_trim","coarse"
374.123539232053,0.006331087196739,"1.2.3_C1_trim","coarse"
375.125208681135,0.0141685375309945,"1.2.3_C1_trim","coarse"
376.126878130217,0.0257223928202415,"1.2.3_C1_trim","coarse"
377.128547579299,0.0377622291995808,"1.2.3_C1_trim","coarse"
378.130217028381,0.0451628522755782,"1.2.3_C1_trim","coarse"
379.131886477462,0.0441354632103283,"1.2.3_C1_trim","coarse"
380.133555926544,0.0357114734870996,"1.2.3_C1_trim","coarse"
381.135225375626,0.0248565821954557,"1.2.3_C1_trim","coarse"
382.136894824708,0.0158459877391023,"1.2.3_C1_trim","coarse"
383.13856427379,0.0103013829522457,"1.2.3_C1_trim","coarse"
384.140233722871,0.00732620453317087,"1.2.3_C1_trim","coarse"
385.141903171953,0.00551793058628709,"1.2.3_C1_trim","coarse"
386.143572621035,0.00418471803380973,"1.2.3_C1_trim","coarse"
387.145242070117,0.00327683438947408,"1.2.3_C1_trim","coarse"
388.146911519199,0.00288924417913742,"1.2.3_C1_trim","coarse"
389.14858096828,0.00284612037097966,"1.2.3_C1_trim","coarse"
390.150250417362,0.00272632761499999,"1.2.3_C1_trim","coarse"
391.151919866444,0.00225781968276979,"1.2.3_C1_trim","coarse"
392.153589315526,0.0015328542963815,"1.2.3_C1_trim","coarse"
393.155258764608,0.000837153218012465,"1.2.3_C1_trim","coarse"
394.156928213689,0.000374739443969563,"1.2.3_C1_trim","coarse"
395.158597662771,0.000171329152060707,"1.2.3_C1_trim","coarse"
396.160267111853,0.000233901204246094,"1.2.3_C1_trim","coarse"
397.161936560935,0.000681273594369558,"1.2.3_C1_trim","coarse"
398.163606010017,0.00177079729966906,"1.2.3_C1_trim","coarse"
399.165275459098,0.00379214233844564,"1.2.3_C1_trim","coarse"
400.16694490818,0.00661595671032509,"1.2.3_C1_trim","coarse"
401.168614357262,0.00944190885593145,"1.2.3_C1_trim","coarse"
402.170283806344,0.0111653229683378,"1.2.3_C1_trim","coarse"
403.171953255426,0.0110111791743031,"1.2.3_C1_trim","coarse"
404.173622704508,0.00915899533438938,"1.2.3_C1_trim","coarse"
